ACT_ID,DESCR,ANALYSIS_YR,STREAM_ID,AREA,SPECIES,SEN_STATUS,ESTIMATE_CLASSIFICATION,ESTIMATE_METHOD,WATERSHED_CDE,ESTIMATE_STAGE,SPL_ID,SEN_PRESENCE_ADULT,SEN_PRESENCE_JACK,NATURAL_ADULT_SPAWNERS,NATURAL_JACK_SPAWNERS,NATURAL_SPAWNERS_TOTAL,ADULT_BROODSTOCK_REMOVALS,JACK_BROODSTOCK_REMOVALS,TOTAL_BROODSTOCK_REMOVALS,OTHER_REMOVALS,TOTAL_RETURN_TO_RIVER,UNSPECIFIED_RETURN,NO_INSPECTIONS_USED,POPULATION,MAX_ESTIMATE,RUN_TYPE,SEN_NUSEDS1_ENUM_METHOD1,SEN_NUSEDS1_ENUM_METHOD2,SEN_NUSEDS1_ENUM_METHOD3,SEN_NUSEDS1_ENUM_METHOD4,SEN_NUSEDS1_ENUM_METHOD5,SEN_NUSEDS1_ENUM_METHOD6,EFFECTIVE_FEMALES,WEIGHTED_PCT_SPAWN,OTHER_ADULT_REMOVALS,OTHER_JACK_REMOVALS,TOT_ADULT_RET_RIVER,TOT_JACK_RET_RIVER,JUV_PRES_TYP,GEOGRAPHICAL_EXTNT_OF_ESTIMATE,POP_ID,CU_NAME,CU_INDEX,CU_TYPE,SPECIES_QUALIFIED,SBJ_ID
812853,Harrison River (Mission) Pink 1973,1973,179,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8385338,PRESENT,UNKNOWN,,,,,,,,,196150,,Harrison River (Mission) Pink,196150,,,,,,,,,,,,,,,HARRISON RIVER,46032,FRASER RIVER,1,Current,PKO,7389
754086,Weaver Channel (Mission) Pink 1973,1973,2436,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FINAL,8326571,PRESENT,UNKNOWN,,,,,,,,,640,,Weaver Channel (Mission) Pink,640,,,,,,,,,,,,,,,WEAVER CHANNEL,45088,FRASER RIVER,1,Current,PKO,7389
969463,North Thompson River (Clearwater) Pink Run 1 1991,1991,256,29J,Pink,RELEASED,UNKNOWN,Not Applicable,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541948,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,North Thompson River (Clearwater) Pink Run 1,0,1,,,,,,,,,,,,,,NORTH THOMPSON RIVER,46584,FRASER RIVER,1,Current,PKO,7389
833080,Spuzzum Creek (Chilliwack) Pink 1957,1957,123,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-141400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8405565,PRESENT,UNKNOWN,,,,,,,,,1568,,Spuzzum Creek (Chilliwack) Pink,1568,,,,,,,,,,,,,,,SPUZZUM CREEK,47151,FRASER RIVER,1,Current,PKO,7389
866945,Slesse Creek (Chilliwack) Pink 1981,1981,77,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8439430,PRESENT,UNKNOWN,,,,,,,,,23,,Slesse Creek (Chilliwack) Pink,23,,,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
779707,American Creek (Chilliwack) Pink 1965,1965,118,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-119000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352192,PRESENT,UNKNOWN,,,,,,,,,101,,American Creek (Chilliwack) Pink,101,,,,,,,,,,,,,,,AMERICAN CREEK,47141,FRASER RIVER,1,Current,PKO,7389
775876,Paleface Creek (Chilliwack) Pink 1963,1963,84,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-70600-0000-0000-000-000-000-000-000-000,FINAL,8348361,PRESENT,UNKNOWN,,,,,,,,,172,,Paleface Creek (Chilliwack) Pink,172,,,,,,,,,,,,,,,PALEFACE CREEK,47066,FRASER RIVER,1,Current,PKO,7389
813991,Sucker Creek (Chilliwack) Pink Run 1 1963,1963,113,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-03100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386476,PRESENT,UNKNOWN,,,,,,,,,104,,Sucker Creek (Chilliwack) Pink Run 1,104,1,,,,,,,,,,,,,,SUCKER CREEK,47129,FRASER RIVER,1,Current,PKO,7389
995661,Stein River (Lillooet) Pink Run 1 1979,1979,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568146,PRESENT,UNKNOWN,,,,,,,,,1443,,Stein River (Lillooet) Pink Run 1,1443,1,,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
1021298,Hunter Creek (Chilliwack) Pink 1983,1983,110,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-106400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593783,PRESENT,UNKNOWN,,,,,,,,,2688,,Hunter Creek (Chilliwack) Pink,2688,,,,,,,,,,,,,,,HUNTER CREEK,47115,FRASER RIVER,1,Current,PKO,7389
943204,Lillooet River (Lower) Pink 1983,1983,177,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8515689,PRESENT,UNKNOWN,,,,,,,,,1000,,Lillooet River (Lower) Pink,1000,,,,,,,,,,,,,,,LILLOOET RIVER - LOWER,46965,FRASER RIVER,1,Current,PKO,7389
995651,Stein River (Lillooet) Pink Run 1 1959,1959,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568136,PRESENT,UNKNOWN,,,,,,,,,62,,Stein River (Lillooet) Pink Run 1,62,1,,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
734388,Adams River (Salmon Arm) Pink Run 1 1973,1973,220,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8306873,PRESENT,UNKNOWN,,,,,,,,,119,,Adams River (Salmon Arm) Pink Run 1,119,1,,,,,,,,,,,,,,ADAMS RIVER,46242,FRASER RIVER,1,Current,PKO,7389
969737,Churn Creek (Lillooet) Pink 1981,1981,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8542222,PRESENT,UNKNOWN,,,,,,,,,907,,Churn Creek (Lillooet) Pink,907,,,,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
969957,Quesnel River (Williams Lake Area) Pink Run 1 1967,1967,289,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542442,PRESENT,UNKNOWN,,,,,,,,,2302,,Quesnel River (Williams Lake Area) Pink Run 1,2302,1,,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
948736,Gates Creek (Lillooet) Pink Run 1 1977,1977,132,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-99100-00000-0000-0000-000-000-000-000-000-000,FINAL,8521221,PRESENT,UNKNOWN,,,,,,,,,96,,Gates Creek (Lillooet) Pink Run 1,96,1,,,,,,,,,,,,,,GATES RIVER,47215,FRASER RIVER,1,Current,PKO,7389
752303,Weaver Channel (Mission) Pink 1981,1981,2436,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FINAL,8324788,PRESENT,UNKNOWN,,,,,,,,,1287,,Weaver Channel (Mission) Pink,1287,,,,,,,,,,,,,,,WEAVER CHANNEL,45088,FRASER RIVER,1,Current,PKO,7389
866964,Slesse Creek (Chilliwack) Pink 1991,1991,77,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,FINAL,8439449,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Slesse Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
876294,Paleface Creek (Chilliwack) Pink 1967,1967,84,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-70600-0000-0000-000-000-000-000-000-000,NEAR FINAL,8448779,PRESENT,UNKNOWN,,,,,,,,,5,,Paleface Creek (Chilliwack) Pink,5,,,,,,,,,,,,,,,PALEFACE CREEK,47066,FRASER RIVER,1,Current,PKO,7389
968839,Nicola River (Lillooet) Pink Run 1 1967,1967,213,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-246600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541324,PRESENT,UNKNOWN,,,,,,,,,385,,Nicola River (Lillooet) Pink Run 1,385,1,,,,,,,,,,,,,,NICOLA RIVER,46172,FRASER RIVER,1,Current,PKO,7389
974111,Slesse Creek (Chilliwack) Pink 1961,1961,77,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,FINAL,8546596,PRESENT,UNKNOWN,,,,,,,,,55,,Slesse Creek (Chilliwack) Pink,55,,,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
969294,South Thompson River (Salmon Arm) Pink Run 1 1983,1983,218,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541779,PRESENT,UNKNOWN,,,,,,,,,829,,South Thompson River (Salmon Arm) Pink Run 1,829,1,,,,,,,,,,,,,,SOUTH THOMPSON RIVER,46222,FRASER RIVER,1,Current,PKO,7389
770128,Tamihi Creek (Chilliwack) Pink 1979,1979,74,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-24800-0000-0000-000-000-000-000-000-000,FINAL,8342613,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Tamihi Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,TAMIHI CREEK,47027,FRASER RIVER,1,Current,PKO,7389
812982,Liumchen Creek (Chilliwack) Pink 1989,1989,71,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-17700-0000-0000-000-000-000-000-000-000,FINAL,8385467,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Liumchen Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,LIUMCHEN CREEK,47020,FRASER RIVER,1,Current,PKO,7389
780342,Ruby Creek (Mission) Pink 1981,1981,109,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-104700-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352827,PRESENT,UNKNOWN,,,,,,,,,234,,Ruby Creek (Mission) Pink,234,,,,,,,,,,,,,,,RUBY CREEK,47112,FRASER RIVER,1,Current,PKO,7389
66240619,Nicola River (Lillooet) Pink Run 1 1999,1999,213,29F,Pink,RELEASED,UNKNOWN,Not Applicable,120-246600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,73544513,NOT INSPECTED,,,,,,,,,,,,Nicola River (Lillooet) Pink Run 1,,1,,,,,,,,,,,,,,NICOLA RIVER,46172,FRASER RIVER,1,Current,PKO,7389
974127,Slesse Creek (Chilliwack) Pink 1969,1969,77,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8546612,PRESENT,UNKNOWN,,,,,,,,,255,,Slesse Creek (Chilliwack) Pink,255,,,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
969736,Churn Creek (Lillooet) Pink 1979,1979,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8542221,PRESENT,UNKNOWN,,,,,,,,,50,,Churn Creek (Lillooet) Pink,50,,,,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
782973,Deadman River (Lillooet) Pink Run 1 1963,1963,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8355458,PRESENT,UNKNOWN,,,,,,,,,101,,Deadman River (Lillooet) Pink Run 1,101,1,,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
812871,Harrison River (Mission) Pink 1977,1977,179,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8385356,PRESENT,UNKNOWN,,,,,,,,,126782,,Harrison River (Mission) Pink,126782,,,,,,,,,,,,,,,HARRISON RIVER,46032,FRASER RIVER,1,Current,PKO,7389
769487,Portage Creek (Lillooet) Pink Run 1 1977,1977,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8341972,PRESENT,UNKNOWN,,,,,,,,,19904,,Portage Creek (Lillooet) Pink Run 1,19904,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
786761,Lower Shuswap River (Salmon Arm) Pink Run 1 1979,1979,240,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-835500-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8359246,PRESENT,UNKNOWN,,,,,,,,,5,,Lower Shuswap River (Salmon Arm) Pink Run 1,5,1,,,,,,,,,,,,,,SHUSWAP RIVER - LOWER,46433,FRASER RIVER,1,Current,PKO,7389
790889,Weaver Creek (Mission) Pink 1971,1971,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8363374,PRESENT,UNKNOWN,,,,,,,,,1141,,Weaver Creek (Mission) Pink,1141,,,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
780321,Ruby Creek (Mission) Pink 1971,1971,109,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-104700-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352806,PRESENT,UNKNOWN,,,,,,,,,1139,,Ruby Creek (Mission) Pink,1139,,,,,,,,,,,,,,,RUBY CREEK,47112,FRASER RIVER,1,Current,PKO,7389
808948,Chilliwack River (Upper) (Chilliwack) Pink 1973,1973,63,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,FINAL,8381433,PRESENT,UNKNOWN,,,,,,,,,400,,Chilliwack River (Upper) (Chilliwack) Pink,400,,,,,,,,,,,,,,,CHILLIWACK RIVER - UPPER,46988,FRASER RIVER,1,Current,PKO,7389
748355,Upper & Lower Seton Channels (Lillooet) Pink 1989,1989,2451,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8320840,PRESENT,UNKNOWN,,,,,,,,,61563,,Upper & Lower Seton Channels (Lillooet) Pink,61563,,,,,,,,,,,,,,,SETON CHANNELS - UPPER AND LOWER,45104,FRASER RIVER,1,Current,PKO,7389
755838,Coquihalla River (Chilliwack) Pink 1965,1965,112,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328323,PRESENT,UNKNOWN,,,,,,,,,3845,,Coquihalla River (Chilliwack) Pink,3845,,,,,,,,,,,,,,,COQUIHALLA RIVER,47123,FRASER RIVER,1,Current,PKO,7389
758056,Chehalis River (Mission) Pink 1969,1969,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8330541,PRESENT,UNKNOWN,,,,,,,,,7147,,Chehalis River (Mission) Pink,7147,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
969852,Thompson River (Lillooet) Pink Run 1 1963,1963,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542337,PRESENT,UNKNOWN,,,,,,,,,282240,,Thompson River (Lillooet) Pink Run 1,282240,1,,,,,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
969846,Thompson River (Lillooet) Pink Run 1 1959,1959,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542331,PRESENT,UNKNOWN,,,,,,,,,86342,,Thompson River (Lillooet) Pink Run 1,86342,1,,,,,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
73391295,Bridge River (Lillooet) Pink Run 1 1999,1999,133,29F,Pink,RELEASED,UNKNOWN,Not Applicable,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,41145637,NOT INSPECTED,,,,,,,,,,,,Bridge River (Lillooet) Pink Run 1,,1,,,,,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
749429,Seton River (Lillooet) Pink 1979,1979,2476,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8321914,PRESENT,UNKNOWN,,,,,,,,,498874,,Seton River (Lillooet) Pink,498874,,,,,,,,,,,,,,,SETON RIVER,44540,FRASER RIVER,1,Current,PKO,7389
813996,Sucker Creek (Chilliwack) Pink Run 1 1965,1965,113,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-03100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386481,PRESENT,UNKNOWN,,,,,,,,,31,,Sucker Creek (Chilliwack) Pink Run 1,31,1,,,,,,,,,,,,,,SUCKER CREEK,47129,FRASER RIVER,1,Current,PKO,7389
833307,Stoyoma Creek (Chilliwack) Pink 1975,1975,2387,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-162300-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8405792,NOT INSPECTED,UNKNOWN,,,,,,,,,,,Stoyoma Creek (Chilliwack) Pink,,,,,,,,,,,,,,,,STOYOMA CREEK,45007,FRASER RIVER,1,Current,PKO,7389
758042,Chehalis River (Mission) Pink 1965,1965,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8330527,PRESENT,UNKNOWN,,,,,,,,,7621,,Chehalis River (Mission) Pink,7621,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
779143,Fraser River (Mission) Pink 1963,1963,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8351628,PRESENT,UNKNOWN,,,,,,,,,516831,,Fraser River (Mission) Pink,516831,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
790861,Weaver Creek (Mission) Pink 1963,1963,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8363346,PRESENT,UNKNOWN,,,,,,,,,693,,Weaver Creek (Mission) Pink,693,,,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
748337,Watson Bar Creek (Lillooet) Pink 1967,1967,2575,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-282400-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8320822,PRESENT,UNKNOWN,,,,,,,,,250,,Watson Bar Creek (Lillooet) Pink,250,,,,,,,,,,,,,,,WATSON BAR CREEK,44655,FRASER RIVER,1,Current,PKO,7389
755567,Wahleach Creek (Chilliwack) Pink 1959,1959,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328052,PRESENT,UNKNOWN,,,,,,,,,2604,,Wahleach Creek (Chilliwack) Pink,2604,,,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
613145596,Weaver Channel (Mission) Pink 1969,1969,2436,29D,Pink,RELEASED,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,1947387160,PRESENT,NONE OBSERVED,200,0,200,0,0,0,0,200,,,Weaver Channel (Mission) Pink,200,,,,,,,,,,,,,,,WEAVER CHANNEL,45088,FRASER RIVER,1,Current,PKO,7389
754809,Norrish Creek (Mission) Pink 1957,1957,51,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-064000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8327294,PRESENT,UNKNOWN,,,,,,,,,3,,Norrish Creek (Mission) Pink,3,,,,,,,,,,,,,,,NORRISH CREEK,47556,FRASER RIVER,1,Current,PKO,7389
876317,Paleface Creek (Chilliwack) Pink 1987,1987,84,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-70600-0000-0000-000-000-000-000-000-000,NEAR FINAL,8448802,PRESENT,UNKNOWN,,,,,,,,,840,,Paleface Creek (Chilliwack) Pink,840,,,,,,,,,,,,,,,PALEFACE CREEK,47066,FRASER RIVER,1,Current,PKO,7389
782981,Deadman River (Lillooet) Pink Run 1 1969,1969,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8355466,PRESENT,UNKNOWN,,,,,,,,,52,,Deadman River (Lillooet) Pink Run 1,52,1,,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
769502,Portage Creek (Lillooet) Pink Run 1 1983,1983,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8341987,PRESENT,UNKNOWN,,,,,,,,,10202,,Portage Creek (Lillooet) Pink Run 1,10202,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
755853,Coquihalla River (Chilliwack) Pink 1971,1971,112,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328338,PRESENT,UNKNOWN,,,,,,,,,16778,,Coquihalla River (Chilliwack) Pink,16778,,,,,,,,,,,,,,,COQUIHALLA RIVER,47123,FRASER RIVER,1,Current,PKO,7389
969995,Quesnel River (Williams Lake Area) Pink Run 1 1991,1991,289,29G,Pink,RELEASED,UNKNOWN,Not Applicable,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542480,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Quesnel River (Williams Lake Area) Pink Run 1,0,1,,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
724876,Little River (Salmon Arm) Pink Run 1 1979,1979,219,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8297361,PRESENT,UNKNOWN,,,,,,,,,738,,Little River (Salmon Arm) Pink Run 1,738,1,,,,,,,,,,,,,,LITTLE RIVER,46232,FRASER RIVER,1,Current,PKO,7389
779153,Fraser River (Mission) Pink 1981,1981,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8351638,PRESENT,UNKNOWN,,,,,,,,,2252368,,Fraser River (Mission) Pink,2252368,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
783022,Nicola River (Lillooet) Pink Run 1 1983,1983,213,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-246600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8355507,PRESENT,UNKNOWN,,,,,,,,,4100,,Nicola River (Lillooet) Pink Run 1,4100,1,,,,,,,,,,,,,,NICOLA RIVER,46172,FRASER RIVER,1,Current,PKO,7389
811136,Lorenzetta Creek (Chilliwack) Pink 1967,1967,107,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-102000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383621,PRESENT,UNKNOWN,,,,,,,,,273,,Lorenzetta Creek (Chilliwack) Pink,273,,,,,,,,,,,,,,,LORENZETTA CREEK,47104,FRASER RIVER,1,Current,PKO,7389
754077,Weaver Channel (Mission) Pink 1967,1967,2436,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FINAL,8326562,PRESENT,UNKNOWN,,,,,,,,,126,,Weaver Channel (Mission) Pink,126,,,,,,,,,,,,,,,WEAVER CHANNEL,45088,FRASER RIVER,1,Current,PKO,7389
858194,Nahatlatch River (Lillooet) Pink Run 1 1963,1963,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430679,PRESENT,UNKNOWN,,,,,,,,,369,,Nahatlatch River (Lillooet) Pink Run 1,369,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
969954,Quesnel River (Williams Lake Area) Pink Run 1 1965,1965,289,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542439,PRESENT,UNKNOWN,,,,,,,,,3000,,Quesnel River (Williams Lake Area) Pink Run 1,3000,1,,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
779647,Emory Creek (Chilliwack) Pink 1965,1965,120,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-125600-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8352132,PRESENT,UNKNOWN,,,,,,,,,5,,Emory Creek (Chilliwack) Pink,5,,,,,,,,,,,,,,,EMORY CREEK,47145,FRASER RIVER,1,Current,PKO,7389
780537,Squawkum Creek (Mission) Pink 1991,1991,180,29D,Pink,RELEASED,UNKNOWN,Not Applicable,110-036900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8353022,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Squawkum Creek (Mission) Pink,0,,,,,,,,,,,,,,,SQUAWKUM CREEK,46036,FRASER RIVER,1,Current,PKO,7389
970660,Bridge River (Lillooet) Pink Run 1 1965,1965,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8543145,PRESENT,UNKNOWN,,,,,,,,,23657,,Bridge River (Lillooet) Pink Run 1,23657,1,,,,,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
