"CU","SiteName","popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment","EstClassOrig"
"CK-29","ADAM RIVER",52698,2001,"INFILL","","","311.22678133361","","","","","","","","","","","","","QualFiltered"
"CK-29","ADAM RIVER",52698,2002,"OtherSource","","437","437","437","","","","","","437","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2003,"RELATIVE ABUNDANCE (TYPE-4)","","101","101","101","","","0","0","","101","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","ADAM RIVER",52698,2004,"OtherSource","","67","67","67","","","","","","67","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2005,"OtherSource","","67","67","67","","","","","","67","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2006,"OtherSource","","173","173","173","","","","","","173","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2007,"OtherSource","","98","98","98","0","","0","0","","","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2008,"OtherSource","","229","229","229","0","","0","0","","","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2009,"OtherSource","","185","185","185","0","","0","0","","","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2010,"OtherSource","","156","156","156","0","","0","0","","","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2011,"OtherSource","","238","238","238","26","","0","0","","","","","","","","OtherSource"
"CK-29","ADAM RIVER",52698,2012,"RELATIVE ABUNDANCE (TYPE-3)","","147","147","147","0","","0","0","","147","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2013,"RELATIVE ABUNDANCE (TYPE-3)","","131","131","131","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2014,"RELATIVE ABUNDANCE (TYPE-3)","","66","66","66","5","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2015,"RELATIVE ABUNDANCE (TYPE-4)","","65","65","65","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","ADAM RIVER",52698,2016,"RELATIVE ABUNDANCE (TYPE-3)","","97","97","97","0","","0","0","","97","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2017,"RELATIVE ABUNDANCE (TYPE-3)","","533","533","533","","","0","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2018,"RELATIVE ABUNDANCE (TYPE-3)","","160","160","160","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","ADAM RIVER",52698,2019,"RELATIVE ABUNDANCE (TYPE-3)","","324","324","324","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","EVE RIVER",52708,2001,"QualFiltered","","","","500","","","","","","500","","","","","","QualFiltered"
"CK-29","SALMON RIVER",52718,1990,"OtherSource","","1150","1150","1100","31","31","50","2","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,1995,"OtherSource","","550","550","550","","","","","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,1996,"OtherSource","","500","500","500","","","","","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,1999,"OtherSource","","75","75","75","","","","","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2000,"INFILL","","","679.274036948202","","","","","","","","","","","","","QualFiltered"
"CK-29","SALMON RIVER",52718,2001,"OtherSource","","750","750","750","","","","","","750","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2002,"OtherSource","","217","217","217","","","","","","217","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2003,"OtherSource","","52","52","52","","","","","","52","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2004,"OtherSource","","108","108","108","","","","","","108","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2005,"OtherSource","","419","419","419","","","","","","419","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2006,"OtherSource","","2900","2900","2860","","","40","0","","2900","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2007,"OtherSource","","759","759","759","0","","0","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2008,"OtherSource","","795","795","795","44","","0","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2009,"OtherSource","","2079","2079","2079","0","","0","0","","2079","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2010,"OtherSource","","860","860","860","0","","0","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2011,"OtherSource","","1027","1027","1027","5","","0","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2012,"OtherSource","","748","748","719","3","","29","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2013,"RELATIVE ABUNDANCE (TYPE-3)","","407","407","407","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","SALMON RIVER",52718,2014,"OtherSource","","479","479","440","0","","39","0","","","","","","","","OtherSource"
"CK-29","SALMON RIVER",52718,2015,"RELATIVE ABUNDANCE (TYPE-4)","","144","144","144","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","SALMON RIVER",52718,2016,"RELATIVE ABUNDANCE (TYPE-4)","","68","68","68","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","SALMON RIVER",52718,2017,"RELATIVE ABUNDANCE (TYPE-4)","","1132","1132","1073","","","59","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","SALMON RIVER",52718,2018,"RELATIVE ABUNDANCE (TYPE-3)","","321","321","321","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","SALMON RIVER",52718,2019,"RELATIVE ABUNDANCE (TYPE-4)","","291","291","291","3","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","WHITE RIVER",52728,1996,"OtherSource","","20","","20","","","","","","","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2004,"OtherSource","","5","","5","","","","","","5","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2005,"OtherSource","","2","","2","","","","","","2","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2007,"OtherSource","","2","","2","0","","0","0","","","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2008,"OtherSource","","3","","3","0","","0","0","","","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2009,"OtherSource","","5","","5","2","","0","0","","","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2010,"OtherSource","","4","","4","0","","0","0","","","","","","","","OtherSource"
"CK-29","AMOR DE COSMOS CREEK",52738,2012,"RELATIVE ABUNDANCE (TYPE-3)","","2","","2","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","AMOR DE COSMOS CREEK",52738,2013,"RELATIVE ABUNDANCE (TYPE-3)","","3","","3","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","AMOR DE COSMOS CREEK",52738,2015,"RELATIVE ABUNDANCE (TYPE-4)","","5","","5","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","AMOR DE COSMOS CREEK",52738,2016,"QualFiltered","","","","1","0","","0","0","","","","","","","","QualFiltered"
"CK-29","AMOR DE COSMOS CREEK",52738,2018,"RELATIVE ABUNDANCE (TYPE-4)","","4","","4","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","AMOR DE COSMOS CREEK",52738,2019,"RELATIVE ABUNDANCE (TYPE-4)","","6","","6","2","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MCKERCHER CREEK",52848,1995,"QualFiltered","","","","4","","","","","","","","","","","","QualFiltered"
"CK-29","DREW CREEK",52858,1995,"QualFiltered","","","","10","","","","","","","","","","","","QualFiltered"
"CK-29","DREW CREEK",52858,1997,"QualFiltered","","","","2","","","","","","","","","","","","QualFiltered"
"CK-29","GRANITE BAY CREEK",52868,2000,"QualFiltered","","","","3","","","","","","","","","","","","QualFiltered"
"CK-29","MENZIES CREEK",52898,1995,"OtherSource","","10","","10","","","","","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,1996,"OtherSource","","2","","2","","","","","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,1998,"OtherSource","","40","","40","","","","","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2002,"OtherSource","","4","","4","","","","","","4","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2003,"OtherSource","","26","","26","","","","","","26","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2004,"OtherSource","","6","","6","","","","","","6","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2008,"OtherSource","","21","","21","2","","0","0","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2009,"OtherSource","","4","","4","0","","0","0","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2011,"OtherSource","","1","","1","0","","0","0","","","","","","","","OtherSource"
"CK-29","MENZIES CREEK",52898,2012,"RELATIVE ABUNDANCE (TYPE-4)","","1","","1","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MENZIES CREEK",52898,2013,"RELATIVE ABUNDANCE (TYPE-3)","","4","","4","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-29","MENZIES CREEK",52898,2014,"RELATIVE ABUNDANCE (TYPE-4)","","1","","1","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MENZIES CREEK",52898,2015,"QualFiltered","","","","6","0","","0","0","","","","","","","","QualFiltered"
"CK-29","MENZIES CREEK",52898,2016,"QualFiltered","","","","3","1","","0","0","","","","","","","","QualFiltered"
"CK-29","MENZIES CREEK",52898,2017,"RELATIVE ABUNDANCE (TYPE-4)","","7","","7","1","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MENZIES CREEK",52898,2018,"RELATIVE ABUNDANCE (TYPE-4)","","23","","23","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MENZIES CREEK",52898,2019,"RELATIVE ABUNDANCE (TYPE-4)","","15","","15","0","","0","0","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-29","MOHUN CREEK",52908,1999,"OtherSource","","2","","2","","","","","","","","","","","","OtherSource"
"CK-29","MOHUN CREEK",52908,2000,"OtherSource","","10","","10","","","","","","","","","","","","OtherSource"
"CK-29","MOHUN CREEK",52908,2004,"OtherSource","","1","","1","","","","","","1","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1975,"OtherSource","","2250","2250","2250","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1976,"OtherSource","","4000","4000","4000","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1977,"OtherSource","","2500","2500","2500","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1978,"OtherSource","","5000","5000","5000","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1979,"OtherSource","","2902","2902","2902","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1980,"OtherSource","","1571","1571","1571","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1981,"OtherSource","","1100","1100","1100","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1982,"OtherSource","","1100","1100","1100","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1983,"OtherSource","","750","750","750","","","","","","","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1984,"OtherSource","","1306","1306","1306","","","","","","1290","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1985,"OtherSource","","1427","1427","1427","","","","","","1427","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,1986,"TRUE ABUNDANCE (TYPE-2)","","4057","4057","4057","","","","","","4057","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1987,"TRUE ABUNDANCE (TYPE-2)","","2495","2495","2495","","","","","","2495","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1988,"TRUE ABUNDANCE (TYPE-2)","","2701","2701","2701","","","","","","2701","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1989,"TRUE ABUNDANCE (TYPE-2)","","2180","2180","2180","","","","","","2180","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1990,"TRUE ABUNDANCE (TYPE-2)","","3398","3398","3398","","","","","","3398","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1991,"TRUE ABUNDANCE (TYPE-2)","","1382","1382","1382","","","","","","1382","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1992,"TRUE ABUNDANCE (TYPE-2)","","770","770","770","","","","","","770","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1993,"TRUE ABUNDANCE (TYPE-2)","","219","219","219","","","","","","219","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1994,"TRUE ABUNDANCE (TYPE-2)","","476","476","476","","","","","","476","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1995,"TRUE ABUNDANCE (TYPE-2)","","290","290","290","","","","","","290","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1996,"TRUE ABUNDANCE (TYPE-2)","","340","340","340","340","","","","","340","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1997,"TRUE ABUNDANCE (TYPE-2)","","275","275","275","","","","","","275","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1998,"TRUE ABUNDANCE (TYPE-2)","","298","298","298","","","","","","298","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,1999,"TRUE ABUNDANCE (TYPE-2)","","1205","1205","1205","","","","","","1205","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2000,"TRUE ABUNDANCE (TYPE-2)","","791","791","791","","","","","","791","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2001,"TRUE ABUNDANCE (TYPE-2)","","931","931","931","","","","","","931","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2002,"TRUE ABUNDANCE (TYPE-2)","","1256","1256","1256","1256","","","","","1256","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2003,"TRUE ABUNDANCE (TYPE-2)","","568","568","568","","","","","","568","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2004,"TRUE ABUNDANCE (TYPE-2)","","1199","1199","1199","","","","","","1199","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2005,"TRUE ABUNDANCE (TYPE-2)","","517","517","517","","","","","","517","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2006,"TRUE ABUNDANCE (TYPE-2)","","1422","1422","1422","","","","","","1422","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2007,"TRUE ABUNDANCE (TYPE-2)","","650","650","650","650","","","","","650","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2008,"TRUE ABUNDANCE (TYPE-2)","","565","565","565","565","","","","","653","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2009,"TRUE ABUNDANCE (TYPE-2)","","1183","1183","1183","3","","","","","1212","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2010,"TRUE ABUNDANCE (TYPE-2)","","881","881","881","1","","","","","892","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2011,"TRUE ABUNDANCE (TYPE-2)","","614","614","614","1","","","","","653","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2012,"TRUE ABUNDANCE (TYPE-2)","","1106","1106","1106","1","","","","","1106","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2013,"OtherSource","","1118","1118","1118","2","","0","0","","1124","","","","","","OtherSource"
"CK-29","CAMPBELL RIVER",52918,2014,"TRUE ABUNDANCE (TYPE-2)","","351","351","351","","","","","","353","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2015,"TRUE ABUNDANCE (TYPE-2)","","799","799","799","4","","","","","832","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2016,"TRUE ABUNDANCE (TYPE-2)","","678","678","678","0","","0","0","","679","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2017,"TRUE ABUNDANCE (TYPE-2)","","656","656","656","","","0","","","656","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2018,"TRUE ABUNDANCE (TYPE-2)","","662","662","662","","","","","","663","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","CAMPBELL RIVER",52918,2019,"TRUE ABUNDANCE (TYPE-2)","","695","695","695","0","","","","","723","","","","","","TRUE ABUNDANCE (TYPE-2)"
"CK-29","QUINSAM RIVER",52948,1976,"OtherSource","","25","25","25","","","","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1977,"OtherSource","","25","25","25","","","","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1978,"OtherSource","","83","83","83","","","","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1979,"OtherSource","","439","439","","","","439","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1980,"OtherSource","","1121","1121","550","","","571","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1981,"OtherSource","","1364","1364","925","","","439","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1982,"OtherSource","","2034","2034","1500","","","534","","","","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1983,"OtherSource","","1796","1796","1246","","","550","","","1806","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1984,"OtherSource","","2719","2719","1042","","","1677","","","2682","","","","","","OtherSource"
"CK-29","QUINSAM RIVER",52948,1985,"OtherSource","","3620","3620","1590","","","2030","","","3683","","","","","","OtherSource"
