"popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment"
46842,1995,"RELATIVE ABUNDANCE (TYPE-4)",NA,5847.868136,NA,5847.868136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,1996,"RELATIVE ABUNDANCE (TYPE-4)",NA,3570.918945,NA,3570.918945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,1997,"RELATIVE ABUNDANCE (TYPE-4)",NA,6251.06161,NA,6251.06161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,2281.637488,NA,2281.637488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,4525.768606,NA,4525.768606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,4642.976011,NA,4642.976011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,2459.792744,NA,2459.792744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,3269.305222,NA,3269.305222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,5307.151307,NA,5307.151307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,1662.782388,NA,1662.782388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,2358.212992,NA,2358.212992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,1604.960068,NA,1604.960068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,562.5955449,NA,562.5955449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,2363,NA,2363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,1097,NA,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,2648.887357,NA,2648.887357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,1178.325114,NA,1178.325114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,1111,NA,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,1267.402741,NA,1267.402741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,9023.407434,NA,9023.407434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,4139.765551,NA,4139.765551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,1228.333606,NA,1228.333606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,629.7944572,NA,629.7944572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,1195.515533,NA,1195.515533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,557.9072487,NA,557.9072487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2020,"TRUE ABUNDANCE (TYPE-1)",NA,3282,NA,3282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,2438,NA,2438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2022,"TRUE ABUNDANCE (TYPE-1)",NA,4126,NA,4126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,9950.995164,NA,9950.995164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,10220.55345,NA,10220.55345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,12062.10231,NA,12062.10231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,12207.32958,NA,12207.32958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,23406.66703,NA,23406.66703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,17790.50795,NA,17790.50795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,8602.815634,NA,8602.815634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,5924.349992,NA,5924.349992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,5008.951582,NA,5008.951582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,5907.952491,NA,5907.952491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,9708.088639,NA,9708.088639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2010,"TRUE ABUNDANCE (TYPE-2)",NA,7490,NA,7490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2011,"TRUE ABUNDANCE (TYPE-2)",NA,8396,NA,8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2012,"TRUE ABUNDANCE (TYPE-2)",NA,4255,NA,4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2013,"TRUE ABUNDANCE (TYPE-2)",NA,4200,NA,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2014,"TRUE ABUNDANCE (TYPE-2)",NA,13246,NA,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2015,"TRUE ABUNDANCE (TYPE-2)",NA,10921,NA,10921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2016,"TRUE ABUNDANCE (TYPE-2)",NA,4123,NA,4123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2017,"TRUE ABUNDANCE (TYPE-2)",NA,3591,NA,3591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2018,"TRUE ABUNDANCE (TYPE-2)",NA,2191,NA,2191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,2529.520214,NA,2529.520214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2020,"TRUE ABUNDANCE (TYPE-2)",NA,6195,NA,6195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2021,"TRUE ABUNDANCE (TYPE-2)",NA,5271,NA,5271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46851,2022,"TRUE ABUNDANCE (TYPE-2)",NA,13532,NA,13532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1975,"QualFiltered",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1976,"QualFiltered",NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1977,"QualFiltered",NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1978,"QualFiltered",NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1979,"QualFiltered",NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1980,"QualFiltered",NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1981,"QualFiltered",NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1984,"QualFiltered",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1985,"QualFiltered",NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1986,"QualFiltered",NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1987,"QualFiltered",NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1988,"QualFiltered",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1989,"QualFiltered",NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1990,"QualFiltered",NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1991,"QualFiltered",NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1992,"QualFiltered",NA,NA,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1993,"QualFiltered",NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1994,"QualFiltered",NA,NA,NA,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1995,"RELATIVE ABUNDANCE (TYPE-4)",NA,786,NA,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1996,"RELATIVE ABUNDANCE (TYPE-4)",NA,1250,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1997,"RELATIVE ABUNDANCE (TYPE-4)",NA,806,NA,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,651,NA,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,417,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,493,NA,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,458,NA,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,420,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,1038,NA,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,828,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,1085,NA,1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,1052,NA,1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,205,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,48,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,94,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,145,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,485,NA,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,118,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46871,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,402,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1975,"QualFiltered",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1976,"QualFiltered",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1977,"QualFiltered",NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1978,"QualFiltered",NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1979,"QualFiltered",NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1980,"QualFiltered",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1981,"QualFiltered",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1982,"QualFiltered",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1983,"QualFiltered",NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1984,"QualFiltered",NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1985,"QualFiltered",NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1986,"QualFiltered",NA,NA,NA,9000,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA
46881,1987,"QualFiltered",NA,NA,NA,4331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1988,"QualFiltered",NA,NA,NA,6300,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1989,"QualFiltered",NA,NA,NA,3000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1990,"QualFiltered",NA,NA,NA,6195,NA,NA,498,NA,NA,NA,NA,NA,NA,NA,NA
46881,1991,"QualFiltered",NA,NA,NA,4400,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1992,"QualFiltered",NA,NA,NA,3375,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1993,"QualFiltered",NA,NA,NA,5028,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1994,"QualFiltered",NA,NA,NA,1549,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1995,"QualFiltered",NA,NA,NA,3073,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46881,1996,"QualFiltered",NA,NA,NA,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1997,"QualFiltered",NA,NA,NA,3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,4906,NA,4906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,1620,NA,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,1718,NA,1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,2418,NA,2418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,5514,NA,5514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,5265,NA,5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,2945,NA,2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,3173,NA,3173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,2665,NA,2665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,1773,NA,1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,1383,NA,1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,1875,NA,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,2319,NA,2319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,1428,NA,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,1560,NA,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,2579,NA,2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,1961,NA,1857,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA
46881,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,3879,NA,3879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,1018,NA,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,500,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,508,NA,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,171,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,289,NA,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,1560,NA,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46881,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,1637,NA,1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1981,"QualFiltered",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1982,"QualFiltered",NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1983,"QualFiltered",NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1984,"QualFiltered",NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1985,"QualFiltered",NA,NA,NA,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1986,"QualFiltered",NA,NA,NA,1400,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46891,1987,"QualFiltered",NA,NA,NA,1100,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA
46891,1988,"QualFiltered",NA,NA,NA,1760,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46891,1989,"QualFiltered",NA,NA,NA,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1990,"QualFiltered",NA,NA,NA,2500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46891,1991,"QualFiltered",NA,NA,NA,1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1992,"QualFiltered",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1993,"QualFiltered",NA,NA,NA,2480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1994,"QualFiltered",NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1995,"QualFiltered",NA,NA,NA,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1996,"QualFiltered",NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1997,"QualFiltered",NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,480,NA,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,1999,"RELATIVE ABUNDANCE (TYPE-4)",NA,364,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,382,NA,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,503,NA,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,1097,NA,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,2198,NA,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,289,NA,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,526,NA,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,949,NA,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,546,NA,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,449,NA,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,877,NA,877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,852,NA,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,408,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,238,NA,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,537,NA,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,242,NA,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,518,NA,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,145,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,138,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,214,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,29,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,245,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,160,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46891,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,700,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,1986,"QualFiltered",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46892,1987,"QualFiltered",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
46892,1988,"QualFiltered",NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA
46892,1989,"QualFiltered",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46892,1991,"QualFiltered",NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA
46892,1992,"QualFiltered",NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA
46892,1993,"QualFiltered",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
46892,1994,"QualFiltered",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
46892,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,407,NA,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,198,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,367,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,477,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,152,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,66,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,155,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,185,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,1054,NA,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,298,NA,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46892,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,92,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
