,Year,CU_ID,Species,Stock,Label,Metric,Compare,LBM,UBM,Value,Status
19381,2016,CM-05,Chum,Northeast Vancouver Island,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19382,2017,CM-05,Chum,Northeast Vancouver Island,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19383,2018,CM-05,Chum,Northeast Vancouver Island,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19384,2010,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19385,2011,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19386,2012,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19387,2013,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19388,2014,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19389,2015,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19390,2016,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19391,2017,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19392,2018,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19393,2010,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19394,2011,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19395,2012,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19396,2013,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19397,2014,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19398,2015,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19399,2016,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19400,2017,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19401,2018,CM-05,Chum,Northeast Vancouver Island,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19402,2010,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19403,2011,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19404,2012,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19405,2013,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19406,2014,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19407,2015,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19408,2016,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19409,2017,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19410,2018,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19411,2010,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19412,2011,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19413,2012,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19414,2013,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19415,2014,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19416,2015,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19417,2016,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19418,2017,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19419,2018,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19420,2010,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19421,2011,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19422,2012,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19423,2013,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19424,2014,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19425,2015,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19426,2016,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19427,2017,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19428,2018,CM-06,Chum,Loughborough,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19429,2010,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19430,2011,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19431,2012,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19432,2013,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19433,2014,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19434,2015,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19435,2016,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19436,2017,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19437,2018,CM-06,Chum,Loughborough,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19438,2010,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19439,2011,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19440,2012,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19441,2013,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19442,2014,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19443,2015,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19444,2016,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19445,2017,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19446,2018,CM-06,Chum,Loughborough,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19447,2010,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19448,2011,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19449,2012,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19450,2013,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19451,2014,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19452,2015,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19453,2016,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19454,2017,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19455,2018,CM-06,Chum,Loughborough,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19456,2010,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19457,2011,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19458,2012,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19459,2013,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19460,2014,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19461,2015,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19462,2016,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19463,2017,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19464,2018,CM-06,Chum,Loughborough,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19465,2010,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19466,2011,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19467,2012,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19468,2013,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19469,2014,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19470,2015,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19471,2016,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19472,2017,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19473,2018,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19474,2010,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19475,2011,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19476,2012,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19477,2013,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19478,2014,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19479,2015,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19480,2016,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19481,2017,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19482,2018,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19483,2010,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19484,2011,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19485,2012,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19486,2013,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19487,2014,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19488,2015,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19489,2016,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19490,2017,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19491,2018,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19492,2010,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19493,2011,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19494,2012,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19495,2013,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19496,2014,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19497,2015,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19498,2016,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19499,2017,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19500,2018,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19501,2010,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19502,2011,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19503,2012,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19504,2013,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19505,2014,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19506,2015,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19507,2016,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19508,2017,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19509,2018,CM-07,Chum,Bute Inlet,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19510,2010,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19511,2011,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19512,2012,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19513,2013,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19514,2014,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19515,2015,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19516,2016,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19517,2017,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19518,2018,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19519,2010,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19520,2011,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19521,2012,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19522,2013,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19523,2014,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19524,2015,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19525,2016,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19526,2017,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19527,2018,CM-07,Chum,Bute Inlet,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19528,2010,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19529,2011,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19530,2012,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19531,2013,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19532,2014,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19533,2015,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19534,2016,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19535,2017,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19536,2018,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19537,2010,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19538,2011,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19539,2012,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19540,2013,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19541,2014,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19542,2015,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19543,2016,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19544,2017,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19545,2018,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19546,2010,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19547,2011,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19548,2012,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19549,2013,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19550,2014,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19551,2015,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19552,2016,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19553,2017,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19554,2018,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19555,2010,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19556,2011,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19557,2012,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19558,2013,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19559,2014,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19560,2015,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19561,2016,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19562,2017,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19563,2018,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19564,2010,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19565,2011,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19566,2012,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19567,2013,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19568,2014,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19569,2015,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19570,2016,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19571,2017,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19572,2018,CM-08,Chum,Southern Coastal Streams,SpnForAbd_Wild,AbsLBM,NA,NA,NA,NA,NA
19573,2010,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19574,2011,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19575,2012,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19576,2013,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19577,2014,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19578,2015,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19579,2016,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19580,2017,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19581,2018,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,LongTrend,NA,NA,NA,NA,NA
19582,2010,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19583,2011,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19584,2012,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19585,2013,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19586,2014,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19587,2015,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19588,2016,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19589,2017,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19590,2018,CM-08,Chum,Southern Coastal Streams,SpnForTrend_Wild,PercChange,NA,NA,NA,NA,NA
19591,2010,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19592,2011,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19593,2012,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19594,2013,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19595,2014,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19596,2015,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19597,2016,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19598,2017,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19599,2018,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelUBM,NA,NA,NA,NA,NA
19600,2010,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19601,2011,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19602,2012,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19603,2013,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19604,2014,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19605,2015,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19606,2016,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19607,2017,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19608,2018,CM-09,Chum,Upper Knight,SpnForAbd_Wild,AbsUBM,NA,NA,NA,NA,NA
19609,2010,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19610,2011,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19611,2012,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19612,2013,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19613,2014,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19614,2015,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19615,2016,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19616,2017,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19617,2018,CM-09,Chum,Upper Knight,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
19618,2010,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19619,2011,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19620,2012,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19621,2013,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19622,2014,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19623,2015,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19624,2016,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19625,2017,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
19626,2018,CM-09,Chum,Upper Knight,SpnForAbd_Wild,RelLBM,NA,NA,NA,NA,NA
