Pop_UID,Pop_ID,Pop_Name,CU_ID,TimeSeriesData_Pop_Name
CM-24.41048,41048,HIELLEN RIVER,CM-24,NA
CM-25.40953,40953,STANLEY CREEK,CM-25,NA
CM-26.43398,43398,KLOIYA RIVER,CM-26,NA
CM-26.43403,43403,DIANA LAKE CREEK,CM-26,NA
CM-26.43408,43408,PRUDHOMME CREEK,CM-26,NA
CM-26.43413,43413,DENISE CREEK,CM-26,NA
CM-26.43418,43418,SHAWATLAN RIVER,CM-26,NA
CM-26.43423,43423,SILVER CREEK,CM-26,NA
CM-26.43428,43428,MCNICHOL CREEK,CM-26,NA
CM-26.43433,43433,LA HOU CREEK,CM-26,NA
CM-26.43443,43443,BRUNDIGE CREEK,CM-26,NA
CM-26.43448,43448,SANDY BAY CREEK,CM-26,NA
CM-26.43453,43453,WHITLY POINT CREEK,CM-26,NA
CM-26.43458,43458,STUMAUN CREEK,CM-26,NA
CM-26.43838,43838,KITKATLA CREEK,CM-26,NA
CM-26.43843,43843,LITTLE USELESS CREEK,CM-26,NA
CM-26.44283,44283,ALPHA CREEK,CM-26,NA
CM-26.44383,44383,HUMPBACK CREEK,CM-26,NA
CM-26.44388,44388,CHISMORE CREEK,CM-26,NA
CM-26.44393,44393,SPILLER RIVER,CM-26,NA
CM-26.44398,44398,OONA RIVER,CM-26,NA
CM-26.44403,44403,BILLY CREEK,CM-26,NA
CM-26.44413,44413,WOLF CREEK,CM-26,NA
CM-26.44418,44418,HEAD CREEK,CM-26,NA
CM-26.44423,44423,FOOTE CREEK,CM-26,NA
CM-26.44428,44428,PORCHER CREEK,CM-26,NA
CM-26.44433,44433,PHOENIX CREEK,CM-26,NA
CM-26.44847,44847,BRUNDIGE CREEK WEST,CM-26,NA
CM-26.52503,52503,NORTH KUMEALON CREEK,CM-26,NA
CM-26.52508,52508,MOORE COVE CREEK,CM-26,NA
CM-27.3192,3192,WHITEBOTTOM CREEK,CM-27,NA
CM-27.3245,3245,DOG TAG CREEK,CM-27,NA
CM-27.44685,44685,HARDSCRABBLE CREEK,CM-27,NA
CM-27.44886,44886,ALICE CREEK,CM-27,NA
CM-27.45430,45430,LEGATE CREEK,CM-27,NA
CM-27.45669,45669,ESKER SLOUGH,CM-27,NA
CM-27.47563,47563,FIDDLER CREEK,CM-27,NA
CM-27.47568,47568,LORNE CREEK,CM-27,NA
CM-27.47673,47673,EXCHAMSIKS RIVER,CM-27,NA
CM-27.47678,47678,LAKELSE RIVER,CM-27,NA
CM-27.47693,47693,HERMAN CREEK,CM-27,NA
CM-27.47708,47708,SCHULBUCKHAND CREEK,CM-27,NA
CM-27.47753,47753,KITSUMKALUM RIVER - UPPER,CM-27,NA
CM-27.47758,47758,KITSUMKALUM RIVER - LOWER,CM-27,NA
CM-27.47768,47768,DEEP CREEK,CM-27,NA
CM-27.47818,47818,ZYMOETZ RIVER - LOWER,CM-27,NA
CM-27.48057,48057,KLEANZA CREEK,CM-27,NA
CM-27.48092,48092,SHANNON CREEK,CM-27,NA
CM-27.48447,48447,SKEENA RIVER,CM-27,NA
CM-27.48452,48452,EXSTEW SLOUGH,CM-27,NA
CM-27.48457,48457,SHAMES SLOUGH,CM-27,NA
CM-27.48467,48467,ECSTALL RIVER,CM-27,NA
CM-27.48477,48477,MADELINE CREEK,CM-27,NA
CM-27.48482,48482,BIG FALLS CREEK,CM-27,NA
CM-27.48487,48487,LOCKERBY CREEK,CM-27,NA
CM-27.48497,48497,SPARKLING CREEK,CM-27,NA
CM-27.48502,48502,JOHNSTON CREEK,CM-27,NA
CM-27.48507,48507,JOHNSTON LAKE,CM-27,NA
CM-27.48512,48512,KHYEX RIVER,CM-27,NA
CM-27.48527,48527,KASIKS RIVER,CM-27,NA
CM-27.48532,48532,GITNADOIX RIVER,CM-27,NA
CM-27.48542,48542,CLAY CREEK,CM-27,NA
CM-27.48547,48547,MAGAR CREEK,CM-27,NA
CM-27.48552,48552,KADEEN CREEK,CM-27,NA
CM-27.48567,48567,ANDESITE CREEK,CM-27,NA
CM-27.48572,48572,EXSTEW RIVER,CM-27,NA
CM-27.48577,48577,SHAMES RIVER,CM-27,NA
CM-27.48582,48582,MIDDLE CREEK,CM-27,NA
CM-27.48592,48592,ZYMAGOTITZ RIVER,CM-27,NA
CM-27.48597,48597,ERLANDSEN CREEK,CM-27,NA
CM-27.99714114,99714114,DASQUE CREEK,CM-27,NA
CM-28.3301,3301,COYOTE CREEK,CM-28,NA
CM-28.45460,45460,BABINE RIVER - SECTION 5,CM-28,NA
CM-28.47583,47583,PRICE CREEK,CM-28,NA
CM-28.47593,47593,KITWANGA RIVER,CM-28,NA
CM-28.47598,47598,MOONLIT CREEK,CM-28,NA
CM-28.47608,47608,COMEAU CREEK,CM-28,NA
CM-28.47618,47618,CHICAGO CREEK,CM-28,NA
CM-28.47838,47838,KITSEGUECLA RIVER,CM-28,NA
CM-28.47863,47863,STATION CREEK,CM-28,NA
CM-28.47873,47873,HAROLD PRICE CREEK,CM-28,NA
CM-28.49237,49237,KISPIOX RIVER,CM-28,NA
CM-28.49242,49242,DATE CREEK,CM-28,NA
CM-28.49247,49247,MCQUEEN CREEK,CM-28,NA
CM-28.49252,49252,MCCULLY CREEK,CM-28,NA
CM-28.49262,49262,CULLON CREEK,CM-28,NA
CM-28.49302,49302,SWEETIN RIVER,CM-28,NA
CM-28.49312,49312,NANGEESE RIVER,CM-28,NA
CM-28.49367,49367,BABINE RIVER - SECTION 4,CM-28,NA
CM-30.43478,43478,LACHMACH RIVER,CM-30,NA
CM-30.43483,43483,LEVERSON CREEK,CM-30,NA
CM-30.43488,43488,TOON RIVER,CM-30,NA
CM-30.43493,43493,ENSHESHESE RIVER,CM-30,NA
CM-30.43498,43498,SAM BAY CREEK,CM-30,NA
CM-30.43503,43503,LARCH CREEK,CM-30,NA
CM-30.43508,43508,KHUTZEYMATEEN RIVER,CM-30,NA
CM-30.43513,43513,MOUSE CREEK,CM-30,NA
CM-30.43518,43518,KWINAMASS RIVER,CM-30,NA
CM-30.43583,43583,LIZARD CREEK,CM-30,NA
CM-30.43593,43593,MANZANITA COVE CREEK,CM-30,NA
CM-30.43598,43598,TRACY BAY CREEK,CM-30,NA
CM-30.43603,43603,TURK CREEK,CM-30,NA
CM-30.44822,44822,CROW LAGOON CREEK,CM-30,NA
CM-30.44827,44827,CEDAR CREEK,CM-30,NA
CM-30.44832,44832,TRACY BAY #2 CREEK,CM-30,NA
CM-30.44837,44837,PIRATE COVE CREEK,CM-30,NA
CM-30.44842,44842,CRAG CREEK,CM-30,NA
CM-30.48162,48162,CHAMBERS CREEK,CM-30,NA
CM-31.48152,48152,NASS RIVER,CM-31,NA
CM-31.48177,48177,BURTON CREEK,CM-31,NA
CM-31.48182,48182,IKNOUK RIVER,CM-31,NA
CM-31.48187,48187,QUILGAUW CREEK,CM-31,NA
CM-31.48202,48202,GINLULAK CREEK,CM-31,NA
CM-31.48212,48212,KWINYIAK RIVER,CM-31,NA
CM-31.48217,48217,KSEDIN CREEK,CM-31,NA
CM-31.48222,48222,ANSEDAGAN CREEK,CM-31,NA
CM-31.48227,48227,WEGILADAP CREEK,CM-31,NA
CM-31.48232,48232,KWINYARH CREEK,CM-31,NA
CM-31.48237,48237,WILYAYAANOOTH CREEK,CM-31,NA
CM-31.48242,48242,ZOLZAP CREEK,CM-31,NA
CM-31.48247,48247,ZOLZAP SLOUGH,CM-31,NA
CM-31.48252,48252,VETTER CREEK,CM-31,NA
CM-31.48262,48262,TSEAX RIVER,CM-31,NA
CM-31.48267,48267,TSEAX SLOUGH,CM-31,NA
CM-31.48272,48272,GINGIT CREEK,CM-31,NA
CM-31.48277,48277,GITZYON CREEK,CM-31,NA
CM-31.48282,48282,SEASKINNISH CREEK,CM-31,NA
CM-31.48312,48312,ISHKHEENICKH RIVER,CM-31,NA
CM-32.3283,3283,DAK RIVER,CM-32,NA
CM-32.43528,43528,STAGOO CREEK,CM-32,NA
CM-32.43533,43533,PERRY BAY CREEK,CM-32,NA
CM-32.43538,43538,ILLIANCE RIVER,CM-32,NA
CM-32.43543,43543,WILAUKS CREEK,CM-32,NA
CM-32.43548,43548,KITSAULT RIVER,CM-32,NA
CM-32.43553,43553,OLH CREEK,CM-32,NA
CM-32.43558,43558,KSHWAN RIVER,CM-32,NA
CM-32.43573,43573,SALMON COVE CREEK,CM-32,NA
CM-32.43578,43578,DOGFISH CREEK,CM-32,NA
CM-32.43608,43608,BELLE BAY CREEK,CM-32,NA
CM-32.43613,43613,ROBERSON CREEK,CM-32,NA
CM-32.43618,43618,DONAHUE CREEK,CM-32,NA
CM-32.43628,43628,GEORGIE RIVER,CM-32,NA
CM-32.43638,43638,BEAR RIVER,CM-32,NA
CM-32.43643,43643,RAINY CREEK,CM-32,NA
CM-32.48157,48157,KINCOLITH RIVER,CM-32,NA
CM-38.44584,44584,TESLIN RIVER,CM-38,NA
CM-42.44649,44649,MIDDLE YUKON RIVER,CM-42,NA
CM-43.3337,3337,YUKON RIVER,CM-43,NA
CM-43.44576,44576,CHANDINDU RIVER,CM-43,NA
CM-43.44624,44624,KLONDIKE RIVER,CM-43,NA
CM-43.44646,44646,LOWER YUKON RIVER,CM-43,NA
CM-44.44590,44590,DONJEK RIVER,CM-44,NA
CM-45.44593,44593,KLUANE RIVER,CM-45,NA
CM-45.44626,44626,KOIDERN RIVER,CM-45,NA
CM-46.44603,44603,FISHING BRANCH RIVER,CM-46,NA
CM-46.44633,44633,MINER RIVER,CM-46,NA
CM-9004.1863,1863,NORTH THOMPSON RIVER,CM-9004,NA
CM-9004.383,383,BAKER CREEK,CM-9004,NA
CM-9004.46972,46972,RAILWAY CREEK,CM-9004,NA
CM-9004.47113,47113,RUBY CREEK,CM-9004,NA
CM-9004.47116,47116,HUNTER CREEK,CM-9004,NA
CM-9004.47120,47120,SILVERHOPE CREEK,CM-9004,NA
CM-9004.47124,47124,COQUIHALLA RIVER,CM-9004,NA
CM-9004.47131,47131,SUCKER CREEK,CM-9004,NA
CM-9004.47135,47135,KAWKAWA LAKE,CM-9004,NA
CM-9004.47136,47136,STEVEN CREEK,CM-9004,NA
CM-9004.47137,47137,MENZ CREEK,CM-9004,NA
CM-9004.47138,47138,KOPP CREEK,CM-9004,NA
CM-9004.47142,47142,AMERICAN CREEK,CM-9004,NA
CM-9004.47143,47143,SQUEAH LAKE CREEK,CM-9004,NA
CM-9004.47146,47146,EMORY CREEK,CM-9004,NA
CM-9004.47149,47149,YALE CREEK,CM-9004,NA
CM-9004.47152,47152,SPUZZUM CREEK,CM-9004,NA
CM-9004.47155,47155,ANDERSON RIVER,CM-9004,NA
CM-9004.47177,47177,SEVEN MILE CREEK,CM-9004,NA
CM-9004.47180,47180,TEXAS CREEK,CM-9004,NA
CM-9004.47197,47197,SETON AND CAYOOSH CREEKS,CM-9004,NA
CO-01.1794,1794,MURRAY CREEK,CO-01,NA
CO-01.1844,1844,NICOMEKL RIVER,CO-01,NA
CO-01.2172,2172,SERPENTINE RIVER,CO-01,NA
CO-01.590,590,CAMPBELL RIVER/BB,CO-01,NA
CO-04.44618,44618,SAMPSON SLOUGH,CO-04,
CO-04.46026,46026,LILLOOET RIVER-UPPER,CO-04,
CO-04.46084,46084,DOUGLAS CREEK/LILL,CO-04,
CO-04.46094,46094,SLOQUET CREEK,CO-04,
CO-04.46099,46099,BIRKENHEAD RIVER,CO-04,
CO-04.46103,46103,POOLE CREEK,CO-04,
CO-04.46108,46108,GREEN RIVER/LILL,CO-04,
CO-04.46113,46113,PEMBERTON CREEK,CO-04,
CO-04.46118,46118,MILLER CREEK/LILL,CO-04,
CO-04.46123,46123,RYAN RIVER,CO-04,
CO-04.46128,46128,MCKENZIE CREEK,CO-04,
CO-04.46133,46133,JOHN SANDY CREEK,CO-04,
CO-04.46139,46139,SALMON CREEK/LILL,CO-04,
CO-04.46148,46148,RAILROAD CREEK,CO-04,
CO-04.46153,46153,SAMPSON CREEK,CO-04,
CO-04.46964,46964,LILLOOET RIVER-LOWER,CO-04,
CO-04.69298,69298,CHIEF PAUL CREEK,CO-04,
CO-04.69299,69299,SNOWCAP CREEK,CO-04,
CO-04.69300,69300,KAKILA CREEK,CO-04,
CO-04.69301,69301,UNNAMED-W SIDE LITTLE LILLOOET LAKE,CO-04,
CO-04.69302,69302,GOWAN CREEK,CO-04,
CO-04.959,959,FEE CREEK,CO-04,
CO-05.2422,2422,STEVEN CREEK,CO-05,
CO-05.47111,47111,RUBY CREEK/FRCany,CO-05,
CO-05.47114,47114,HUNTER CREEK/FRCany,CO-05,
CO-05.47118,47118,SILVERHOPE CREEK,CO-05,
CO-05.47122,47122,COQUIHALLA RIVER,CO-05,
CO-05.47127,47127,SUCKER CREEK,CO-05,
CO-05.47140,47140,AMERICAN CREEK,CO-05,
CO-05.47153,47153,ANDERSON RIVER,CO-05,
CO-05.47159,47159,NAHATLATCH RIVER,CO-05,Nahatlatch R
CO-05.61788,61788,NAHATLATCH LAKE,CO-05,
CO-07.128,128,GUICHON CREEK/LTh,CO-07,
CO-07.44736,44736,NICOLA RIVER-UPPER,CO-07,
CO-07.44965,44965,CLAPPERTON CREEK,CO-07,
CO-07.44975,44975,TRANQUILLE RIVER,CO-07,Tranquille R
CO-07.46170,46170,NICOLA RIVER,CO-07,
CO-07.46180,46180,SPIUS CREEK,CO-07,Spius Cr
CO-07.46190,46190,COLDWATER RIVER,CO-07,Coldwater R
CO-07.46200,46200,BONAPARTE RIVER,CO-07,Bonaparte R
CO-07.46210,46210,DEADMAN RIVER,CO-07,Deadman R
CO-08.132,132,HIUIHILL CREEK,CO-08,Hiuihill Cr
CO-08.133,133,PERRY RIVER/STh,CO-08,Perry R
CO-08.1720,1720,SHUSWAP RIVER-MIDDLE,CO-08,Shuswap R (mid)
CO-08.2622,2622,TSUIUS CREEK,CO-08,
CO-08.3069,3069,HARBOUR CREEK,CO-08,Harbour Cr
CO-08.3071,3071,NIKWIKWAIA CREEK,CO-08,Nikwikwaia Cr
CO-08.3074,3074,SENN CREEK,CO-08,Senn Cr
CO-08.3217,3217,WRIGHT CREEK,CO-08,Wright Cr
CO-08.45016,45016,MCNOMEE CREEK,CO-08,McNomee Cr
CO-08.45017,45017,MCNOMEE CREEK,CO-08,
CO-08.46240,46240,ADAMS RIVER,CO-08,Adams R (upr)
CO-08.46250,46250,ADAMS RIVER-UPPER,CO-08,
CO-08.46260,46260,SINMAX CREEK,CO-08,Sinmax Cr
CO-08.46270,46270,MOMICH RIVER,CO-08,Momich R
CO-08.46280,46280,CAYENNE CREEK,CO-08,Cayenne Cr
CO-08.46290,46290,SCOTCH CREEK,CO-08,Scotch Cr
CO-08.46300,46300,ONYX CREEK,CO-08,Onyx Cr
CO-08.46320,46320,CELISTA CREEK,CO-08,Celista Cr
CO-08.46330,46330,SEYMOUR RIVER/STh,CO-08,Seymour R
CO-08.46340,46340,HUNAKWA CREEK,CO-08,Hunakwa Cr
CO-08.46350,46350,ANSTEY RIVER,CO-08,Anstey R
CO-08.46360,46360,EAGLE RIVER,CO-08,Eagle R
CO-08.46370,46370,OWLHEAD CREEK,CO-08,Owlhead Cr
CO-08.46380,46380,SOUTH PASS CREEK,CO-08,South Pass Cr
CO-08.46391,46391,TAPPEN CREEK,CO-08,Tappen Cr
CO-08.46401,46401,SALMON RIVER/STh,CO-08,Salmon R
CO-08.46411,46411,BOLEAN CREEK,CO-08,
CO-08.46421,46421,CANOE CREEK/STh,CO-08,Canoe Cr
CO-08.46431,46431,SHUSWAP RIVER-LOWER,CO-08,Shuswap R (lwr)
CO-08.46441,46441,SHUSWAP RIVER-MIDDLE,CO-08,
CO-08.46451,46451,JOHNSON CREEK,CO-08,Johnson Cr
CO-08.46461,46461,BLURTON CREEK,CO-08,Blurton Cr
CO-08.46471,46471,FORTUNE CREEK/STh,CO-08,
CO-08.46481,46481,TRINITY CREEK,CO-08,Trinity Cr
CO-08.46491,46491,KINGFISHER CREEK/STh,CO-08,
CO-08.46501,46501,DANFORTH CREEK,CO-08,Danforth Cr (Kingfisher Cr)
CO-08.46511,46511,NOISY CREEK,CO-08,
CO-08.46521,46521,WAP CREEK,CO-08,Wap Cr
CO-08.46532,46532,IRELAND CREEK,CO-08,Ireland Cr
CO-08.46542,46542,BESSETTE CREEK,CO-08,Bessette Cr
CO-08.46552,46552,CREIGHTON CREEK,CO-08,Creighton Cr
CO-08.46562,46562,DUTEAU CREEK,CO-08,Duteau Cr
CO-08.46572,46572,NICKLEN CREEK,CO-08,Harris Cr
CO-08.61789,61789,SHUSWAP LAKE,CO-08,
CO-08.7420,7420,TETO CREEK,CO-08,
CO-08.7475,7475,LOFTUS CREEK,CO-08,
CO-08.7476,7476,YARD CREEK,CO-08,Yard Cr
CO-08.806,806,CRAZY CREEK/STh,CO-08,Crazy Cr
CO-09.1170,1170,HARPER CREEK,CO-09,Harper Cr
CO-09.127,127,THUNDER RIVER,CO-09,
CO-09.3072,3072,DORA CREEK,CO-09,
CO-09.3073,3073,CLEMINA CREEK,CO-09,
CO-09.3445,3445,DOMINION CREEK,CO-09,
CO-09.46582,46582,NORTH THOMPSON RIVER,CO-09,N Thompson R (mid)
CO-09.46592,46592,LOUIS CREEK,CO-09,Louis Cr
CO-09.46602,46602,BARRIERE RIVER,CO-09,Barriere R
CO-09.46612,46612,EAST BARRIERE RIVER,CO-09,E Barriere R
CO-09.46622,46622,HAGGARD CREEK,CO-09,Haggard Cr
CO-09.46632,46632,NORTH BARRIERE RIVER-ABOVE  NORTH BARRIERE LAKE,CO-09,
CO-09.46642,46642,LEMIEUX CREEK,CO-09,Lemieux Cr
CO-09.46652,46652,DUNN CREEK,CO-09,Dunn Cr
CO-09.46662,46662,MCTAGGART CREEK,CO-09,
CO-09.46672,46672,MANN CREEK,CO-09,Mann Cr
CO-09.46682,46682,CLEARWATER RIVER,CO-09,
CO-09.46692,46692,BROOKFIELD CREEK,CO-09,
CO-09.46702,46702,MAHOOD RIVER,CO-09,
CO-09.46712,46712,RAFT RIVER,CO-09,Raft R
CO-09.46722,46722,REG CHRISTIE CREEK,CO-09,Reg Christie Cr
CO-09.46733,46733,WIRE CACHE CREEK,CO-09,Wire Cache Cr
CO-09.46743,46743,AVOLA CREEK,CO-09,Avola Cr
CO-09.46753,46753,SHANNON CREEK/NTh,CO-09,Shannon Cr
CO-09.46761,46761,CROSSING CREEK,CO-09,
CO-09.46764,46764,TUMTUM CREEK,CO-09,Tumtum Cr
CO-09.46774,46774,LYON CREEK,CO-09,Lyon Cr
CO-09.46784,46784,FINN CREEK,CO-09,Finn Cr
CO-09.46792,46792,GOOSE CREEK/NTh,CO-09,
CO-09.46795,46795,BLUE RIVER,CO-09,Blue R
CO-09.46805,46805,CEDAR CREEK/NTh,CO-09,Cedar Cr
CO-09.46815,46815,COOK CREEK/NTh,CO-09,Cook Cr
CO-09.46825,46825,ALBREDA RIVER,CO-09,Albreda R
CO-09.53130,53130,DARLINGTON CREEK,CO-09,Darlington Cr
CO-09.53131,53131,LINDQUIST CREEK,CO-09,Lindquist Cr
CO-09.53132,53132,PAUL CREEK,CO-09,Paul Cr
CO-09.53133,53133,PETERSON CREEK,CO-09,Peterson Cr
CO-09.53134,53134,MILEDGE CREEK,CO-09,
CO-09.69032,69032,BIRCH ISLAND CHANNEL,CO-09,Birch Island Channel
CO-09.69033,69033,NORTH THOMPSON RIVER-PIG CHANNEL,CO-09,Pig Channel
CO-10.44605,44605,LITTLE STAWAMUS CREEK,CO-10,NA
CO-10.45662,45662,THIRTY SEVEN MILE CREEK,CO-10,NA
CO-10.48606,48606,HUTCHINSON CREEK,CO-10,NA
CO-10.48616,48616,LANGDALE CREEK,CO-10,NA
CO-10.48626,48626,CHASTER CREEK,CO-10,NA
CO-10.48636,48636,ROBERTS CREEK,CO-10,NA
CO-10.48656,48656,WILSON CREEK/SC,CO-10,NA
CO-10.48666,48666,CHAPMAN CREEK,CO-10,NA
CO-10.48796,48796,SHANNON CREEK/SC,CO-10,NA
CO-10.49450,49450,WHISPERING CREEK,CO-10,NA
CO-10.49455,49455,WEST BAY CREEK,CO-10,NA
CO-10.49460,49460,MANNION CREEK,CO-10,NA
CO-10.49810,49810,NOONS CREEK,CO-10,NA
CO-10.49815,49815,MOSSOM CREEK,CO-10,NA
CO-10.49820,49820,RICHARDS CREEK/SC,CO-10,NA
CO-10.49825,49825,INDIAN RIVER/SC,CO-10,NA
CO-10.49830,49830,WIGWAM CREEK,CO-10,NA
CO-10.49835,49835,MCCARTNEY CREEK,CO-10,NA
CO-10.49840,49840,SEYMOUR RIVER/SC,CO-10,NA
CO-10.49845,49845,MAPLEWOOD CREEK,CO-10,NA
CO-10.49850,49850,LYNN CREEK,CO-10,NA
CO-10.49855,49855,HASTINGS CREEK,CO-10,NA
CO-10.49860,49860,MOSQUITO CREEK/SC,CO-10,NA
CO-10.49865,49865,MACKAY CREEK,CO-10,NA
CO-10.49870,49870,CAPILANO RIVER,CO-10,NA
CO-10.49875,49875,BROTHERS CREEK,CO-10,NA
CO-10.49880,49880,EAGLE CREEK/SC,CO-10,NA
CO-10.49885,49885,NELSON CREEK/SC,CO-10,NA
CO-10.49890,49890,TERMINAL CREEK,CO-10,NA
CO-10.49906,49906,STAWAMUS RIVER,CO-10,NA
CO-10.49920,49920,LOGGERS LANE CREEK,CO-10,NA
CO-10.49925,49925,SQUAMISH RIVER,CO-10,NA
CO-10.49930,49930,MAMQUAM RIVER,CO-10,NA
CO-10.49935,49935,MEIGHAN CREEK,CO-10,NA
CO-10.49936,49936,MEIGHAN CREEK,CO-10,NA
CO-10.49941,49941,MASHITER SPAWNING CHANNEL,CO-10,NA
CO-10.49946,49946,BRENNAN PARK SPAWNING CHANNEL,CO-10,NA
CO-10.49951,49951,TIAMPO SPAWNING CHANNEL,CO-10,NA
CO-10.49957,49957,MASHITER CREEK,CO-10,NA
CO-10.49966,49966,MAMQUAM RIVER SPAWNING  CHANNEL,CO-10,NA
CO-10.49971,49971,HOP RANCH CREEK,CO-10,NA
CO-10.49976,49976,DRYDEN CREEK,CO-10,NA
CO-10.49981,49981,FRIES CREEK,CO-10,NA
CO-10.49986,49986,CHEAKAMUS RIVER,CO-10,NA
CO-10.49991,49991,BROHM RIVER,CO-10,NA
CO-10.49996,49996,PARADISE SPAWNING CHANNEL-LOWER,CO-10,NA
CO-10.50001,50001,MOODY'S SPAWNING CHANNEL,CO-10,NA
CO-10.50006,50006,PARADISE SPAWNING CHANNEL-UPPER,CO-10,NA
CO-10.50011,50011,TENDERFOOT CREEK,CO-10,NA
CO-10.50016,50016,B.C. RAIL SPAWNING CHANNEL,CO-10,NA
CO-10.50022,50022,PILLCHUCK CREEK,CO-10,NA
CO-10.50031,50031,ASHLU CREEK,CO-10,NA
CO-10.50036,50036,BRANCH 100 CREEK,CO-10,NA
CO-10.50041,50041,WILDWOOD SPAWNING CHANNEL,CO-10,NA
CO-10.50046,50046,MISSION CREEK/SC,CO-10,NA
CO-10.50051,50051,JULY CREEK,CO-10,NA
CO-10.50056,50056,CHUK-CHUK CREEK,CO-10,NA
CO-10.50061,50061,TWENTY EIGHT MILE CREEK,CO-10,NA
CO-10.50066,50066,SPRING CREEK/SC,CO-10,NA
CO-10.50071,50071,SHOVELNOSE CREEK,CO-10,NA
CO-10.50076,50076,THIRTY-SIX MILE CREEK,CO-10,NA
CO-10.50082,50082,MILL CREEK/SC,CO-10,NA
CO-10.50092,50092,POTLATCH CREEK,CO-10,NA
CO-10.50102,50102,MCNAB CREEK,CO-10,NA
CO-10.50112,50112,RAINY RIVER,CO-10,NA
CO-10.50122,50122,MCNAIR CREEK,CO-10,NA
CO-10.50132,50132,DAKOTA CREEK,CO-10,NA
CO-10.50152,50152,SOUTH TWIN CREEK,CO-10,NA
CO-10.50162,50162,OUILLET CREEK,CO-10,NA
CO-10.792,792,COTTONWOOD CREEK/SC,CO-10,NA
CO-11.138,138,ANDERSON CREEK/SC,CO-11,NA
CO-11.178,178,MYERS CREEK,CO-11,NA
CO-11.258,258,SQUIRREL COVE BAY CREEK,CO-11,NA
CO-11.3076,3076,HASKINS CREEK,CO-11,NA
CO-11.45389,45389,CARRINGTON CREEK,CO-11,NA
CO-11.48691,48691,WAKEFIELD CREEK,CO-11,NA
CO-11.48701,48701,HALFMOON CREEK,CO-11,NA
CO-11.48711,48711,PENDER HARBOUR CREEKS,CO-11,NA
CO-11.48721,48721,RUBY CREEK/SC,CO-11,NA
CO-11.48731,48731,MIXAL LAKE CREEK,CO-11,NA
CO-11.48746,48746,DORISTON CREEK,CO-11,NA
CO-11.48756,48756,CARLSON CREEK,CO-11,NA
CO-11.48766,48766,SNAKE BAY CREEK,CO-11,NA
CO-11.48776,48776,BURNET CREEK,CO-11,NA
CO-11.48786,48786,ANGUS CREEK,CO-11,NA
CO-11.48806,48806,GRAY CREEK/SC,CO-11,NA
CO-11.48816,48816,SECHELT CREEK,CO-11,NA
CO-11.48826,48826,STORM CREEK,CO-11,NA
CO-11.48836,48836,TZOONIE RIVER,CO-11,NA
CO-11.48856,48856,VANCOUVER RIVER,CO-11,NA
CO-11.48876,48876,DESERTED RIVER,CO-11,NA
CO-11.48886,48886,TSUAHDI CREEK,CO-11,NA
CO-11.48896,48896,SKWAWKA RIVER,CO-11,NA
CO-11.48906,48906,HUNAECHIN CREEK,CO-11,NA
CO-11.48916,48916,BRITTAIN RIVER,CO-11,NA
CO-11.48936,48936,BISHOP CREEK,CO-11,NA
CO-11.48946,48946,PARK CREEK,CO-11,NA
CO-11.48956,48956,JEFFERD CREEK,CO-11,NA
CO-11.48966,48966,WEST CREEK/SC,CO-11,NA
CO-11.48976,48976,LOIS RIVER,CO-11,NA
CO-11.48986,48986,WHITTALL CREEK,CO-11,NA
CO-11.48996,48996,LANG CREEK,CO-11,NA
CO-11.49006,49006,KELLY CREEK,CO-11,NA
CO-11.49016,49016,DEIGHTON CREEK,CO-11,NA
CO-11.49026,49026,MYRTLE CREEK,CO-11,NA
CO-11.49036,49036,MOUAT CREEK,CO-11,NA
CO-11.49046,49046,CRANBY CREEK,CO-11,NA
CO-11.49056,49056,SLIAMMON CREEK,CO-11,NA
CO-11.49066,49066,OKEOVER CREEK,CO-11,NA
CO-11.49076,49076,THEODOSIA RIVER,CO-11,NA
CO-11.49086,49086,STORE CREEK,CO-11,NA
CO-11.49096,49096,HANSON'S CREEK,CO-11,NA
CO-11.49106,49106,FORBES CREEK,CO-11,NA
CO-11.49116,49116,FORBES BAY CREEK,CO-11,NA
CO-11.49126,49126,PENDRELL SOUND CREEK,CO-11,NA
CO-11.49136,49136,BLACK LAKE CREEK,CO-11,NA
CO-11.49146,49146,REFUGE COVE CREEK,CO-11,NA
CO-11.49796,49796,TOBA RIVER,CO-11,NA
CO-11.50462,50462,KLITE RIVER,CO-11,NA
CO-11.50472,50472,LITTLE TOBA RIVER,CO-11,NA
CO-11.50492,50492,TAHUMMING RIVER,CO-11,NA
CO-11.50502,50502,BREM RIVER,CO-11,NA
CO-11.50512,50512,BREM RIVER TRIBUTARY,CO-11,NA
CO-11.50522,50522,QUATAM RIVER,CO-11,NA
CO-11.52792,52792,BIRD COVE CREEK,CO-11,NA
CO-11.52793,52793,BIRD COVE CREEK,CO-11,NA
CO-11.52802,52802,WHITEROCK PASS CREEK,CO-11,NA
CO-11.52803,52803,WHITEROCK PASS CREEK,CO-11,NA
CO-12.21446998,21446998,CUTTER COVE CREEK,CO-12,NA
CO-12.3067,3067,JACK CREEK,CO-12,NA
CO-12.45359,45359,ELLEN COVE CREEK,CO-12,NA
CO-12.45369,45369,MCINTOSH CREEK/SC,CO-12,NA
CO-12.45410,45410,BLIND CREEK/SC,CO-12,NA
CO-12.45909,45909,BOND RIVER NO. 1,CO-12,NA
