"Year","Watershed.Group.Name","Pop_Name","Timing.Group","CU_Name","SpnForTrend_Total","adults","eff_fem","EstClass","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","MapPOP_ID","CU_ID","CU_Name.Check","DU_ID","CU_ID_Alt2_CULookup"
2013,"Late South Thompson","Little River","t4","Shuswap Complex - Late",33701,30892,17845,"RELATIVE ABUNDANCE (TYPE-3)",33701,33701,33701,NA,NA,46228,46228,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Lower Shuswap River","t4","Shuswap Complex - Late",14801,2405,1288,"RELATIVE ABUNDANCE (TYPE-3)",14801,14801,14801,NA,NA,46429,46429,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","McNomee Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45015,45015,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Middle Shuswap River","t4","Shuswap Complex - Late",2047,40,19,"RELATIVE ABUNDANCE (TYPE-4)",2047,2047,2047,NA,NA,46440,46440,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Nikwikwaia Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45009,45009,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Noisy Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46509,46509,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Onyx Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46299,46299,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Onyx Creek - shore","t4","Shuswap Complex - Late",432,396,228,"RELATIVE ABUNDANCE (TYPE-4)",432,432,432,NA,NA,3399,3399,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Perry River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45027,45027,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Queest Creek - shore","t4","Shuswap Complex - Late",9,8,5,"RELATIVE ABUNDANCE (TYPE-4)",9,9,9,NA,NA,3391,3391,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Reinecker Creek - shore","t4","Shuswap Complex - Late",196,32,17,"RELATIVE ABUNDANCE (TYPE-4)",196,196,196,NA,NA,3406,3406,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Ross Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46309,46309,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Ross Creek - shore","t4","Shuswap Complex - Late",1887,1730,999,"RELATIVE ABUNDANCE (TYPE-4)",1887,1887,1887,NA,NA,3400,3400,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Salmon River","t4","Shuswap Complex - Late",52,9,5,"TRUE ABUNDANCE (TYPE-1)",52,52,52,NA,NA,46400,46400,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Scotch Creek","t4","Shuswap Complex - Late",1243,1139,368,"RELATIVE ABUNDANCE (TYPE-3)",1243,1243,1243,NA,NA,46289,46289,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Scotch Creek - shore","t4","Shuswap Complex - Late",59,54,31,"RELATIVE ABUNDANCE (TYPE-3)",59,59,59,NA,NA,3401,3401,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Seymour River","t4","Shuswap Complex - Late",16,3,2,"RELATIVE ABUNDANCE (TYPE-4)",16,16,16,NA,NA,46329,46329,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Shuswap L. - Salmon Arm north side","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3404,3404,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Sinmax Creek","t4","Shuswap Complex - Late",473,77,41,"RELATIVE ABUNDANCE (TYPE-4)",473,473,473,NA,NA,46259,46259,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Sinmax Creek - shore","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3412,3412,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","South Thompson River","t4","Shuswap Complex - Late",631,578,334,"RELATIVE ABUNDANCE (TYPE-4)",631,631,631,NA,NA,46218,46218,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Tappen Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46389,46389,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Tsuius Creek","t4","Shuswap Complex - Late",5,1,1,"RELATIVE ABUNDANCE (TYPE-4)",5,5,5,NA,NA,46529,46529,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Vanishing Creek - shore","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3392,3392,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Wap Creek","t4","Shuswap Complex - Late",11,2,1,"RELATIVE ABUNDANCE (TYPE-4)",11,11,11,NA,NA,46519,46519,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late South Thompson","Yard Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45025,45025,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
2013,"Late Stuart","Kazchek Creek","t3","Takla-Trembleur-Stuart - Summer",1800,1800,980,"RELATIVE ABUNDANCE (TYPE-3)",1800,1800,1800,NA,NA,45560,45560,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Kuzkwa Creek","t3","Takla-Trembleur-Stuart - Summer",5310,5282,2763,"RELATIVE ABUNDANCE (TYPE-3)",5310,5310,5310,NA,NA,45554,45554,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Middle River","t3","Takla-Trembleur-Stuart - Summer",24315,24293,10692,"RELATIVE ABUNDANCE (TYPE-3)",24315,24315,24315,NA,NA,45552,45552,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Pinchi Creek","t3","Takla-Trembleur-Stuart - Summer",4023,4004,2216,"RELATIVE ABUNDANCE (TYPE-3)",4023,4023,4023,NA,NA,45539,45539,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Sakeniche River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45578,45578,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Sowchea Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3218,3218,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Late Stuart","Tachie River","t3","Takla-Trembleur-Stuart - Summer",97155,96385,54295,"TRUE ABUNDANCE (TYPE-2)",97155,97155,97155,NA,NA,45549,45549,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
2013,"Lower Fraser","Chilliwack Lake","t2","Chilliwack - Early Summer",788,788,380,"RELATIVE ABUNDANCE (TYPE-3)",788,788,788,NA,NA,45092,45092,"L-03-01","CHILLIWACK-EARLY SUMMER TIMING",NA,"SEL-03-01"
2013,"Lower Fraser","Chilliwack River, upper","t2","Chilliwack - Early Summer",10917,10917,5053,"RELATIVE ABUNDANCE (TYPE-3)",10917,10917,10917,NA,NA,46986,46986,"L-03-01","CHILLIWACK-EARLY SUMMER TIMING",NA,"SEL-03-01"
2013,"Lower Fraser","Corbold Creek","t2","Pitt - Early Summer",12798,12791,6614,"RELATIVE ABUNDANCE (TYPE-4)",12798,12798,12798,NA,NA,7690,7690,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Cultus Lake","t4","Cultus - Late",3312,2106,520,"TRUE ABUNDANCE (TYPE-1)",3312,3312,3312,NA,NA,45093,45093,"L-03-02","CULTUS-LATE TIMING",NA,"SEL-03-02"
2013,"Lower Fraser","Fish Hatchery Creek","t2","Pitt - Early Summer",655,655,247,"RELATIVE ABUNDANCE (TYPE-4)",655,655,655,NA,NA,7695,7695,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Hicks Creek","t4","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Lower Fraser","Nahatlatch Lake","t2","Nahatlatch - Early Summer",992,976,344,"RELATIVE ABUNDANCE (TYPE-3)",992,992,992,NA,NA,45094,45094,"L-05-02","NAHATLATCH-EARLY SUMMER TIMING",NA,"SEL-05-02"
2013,"Lower Fraser","Nahatlatch River","t2","Nahatlatch - Early Summer",1123,1123,456,"RELATIVE ABUNDANCE (TYPE-3)",1123,1123,1123,NA,NA,47157,47157,"L-05-02","NAHATLATCH-EARLY SUMMER TIMING",NA,"SEL-05-02"
2013,"Lower Fraser","North Boise Creek","t2","Pitt - Early Summer",1337,1336,704,"RELATIVE ABUNDANCE (TYPE-4)",1337,1337,1337,NA,NA,7691,7691,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Slough Creek","t2","Pitt - Early Summer",697,697,343,"RELATIVE ABUNDANCE (TYPE-4)",697,697,697,NA,NA,7696,7696,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","South Boise Creek","t2","Pitt - Early Summer",4261,4259,2197,"RELATIVE ABUNDANCE (TYPE-4)",4261,4261,4261,NA,NA,7692,7692,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Upper Pitt Channel","t2","Pitt - Early Summer",9305,9300,3913,"RELATIVE ABUNDANCE (TYPE-4)",9305,9305,9305,NA,NA,7693,7693,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Upper Pitt River","t2","Pitt - Early Summer",30226,30209,15599,"RELATIVE ABUNDANCE (TYPE-3)",30226,30226,30226,NA,NA,47917,47917,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
2013,"Lower Fraser","Widgeon Slough","t3","Widgeon - Summer",1705,1695,729,"RELATIVE ABUNDANCE (TYPE-3)",1705,1705,1705,NA,NA,47954,47954,"R-02","WIDGEON",NA,"SER-02"
2013,"Mid Fraser","Baezaeko River","t3","Middle Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,7645,NA,NA,NA,NA,NA
2013,"Mid Fraser","Bridge River","t3","Middle Fraser - Summer",2131,2108,1115,"RELATIVE ABUNDANCE (TYPE-4)",2131,2131,2131,NA,NA,47221,NA,NA,NA,NA,NA
2013,"Mid Fraser","Bridge River (Late)","t4","Middle Fraser - Late",25,25,13,"RELATIVE ABUNDANCE (TYPE-4)",25,25,25,NA,NA,7728,NA,NA,NA,NA,NA
2013,"Mid Fraser","Euchiniko River","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Mid Fraser","West Road River","t3","Middle Fraser - Summer",97,97,49,"RELATIVE ABUNDANCE (TYPE-4)",97,97,97,NA,NA,45983,NA,NA,NA,NA,NA
2013,"Nechako","Francois Lake","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45806,45806,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
2013,"Nechako","Glacier Creek","t2","Nadina-Francois - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,44732,NA,NA,NA,NA,NA
2013,"Nechako","Nechako River","t3","Upper Fraser - Summer",148,131,73,"RELATIVE ABUNDANCE (TYPE-3)",148,148,148,NA,NA,45993,NA,NA,NA,NA,NA
2013,"Nechako","Nithi River","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-3)",0,0,0,NA,NA,45522,45522,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
2013,"Nechako","Ormond Creek","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-3)",0,0,0,NA,NA,46023,NA,NA,NA,NA,NA
2013,"Nechako","Stellako River","t3","Francois-Fraser - Summer",110048,97757,54130,"TRUE ABUNDANCE (TYPE-2)",110048,110048,110048,NA,NA,46013,46013,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
2013,"Nechako","Sweetnam Creek","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,44733,44733,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
2013,"Nechako","Uncha Creek","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45523,45523,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
2013,"North Thompson","Barriere River","t3","Kamloops - Summer",1183,1181,653,"RELATIVE ABUNDANCE (TYPE-4)",1183,1183,1183,NA,NA,46600,46600,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Barriere River, upper","t2","North Barriere - Early Summer",3502,3460,1944,"RELATIVE ABUNDANCE (TYPE-3)",3502,3502,3502,NA,NA,3416,3416,"L-10-03","NORTH BARRIERE-EARLY SUMMER TIMING",NA,"SEL-10-03"
2013,"North Thompson","Clearwater River","t3","Kamloops - Summer",875,874,483,"RELATIVE ABUNDANCE (TYPE-4)",875,875,875,NA,NA,46680,46680,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Dunn Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"North Thompson","Finn Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46782,46782,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Grouse Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3441,3441,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Harper Creek","t2","North Barriere - Early Summer",11,11,7,"RELATIVE ABUNDANCE (TYPE-4)",11,11,11,NA,NA,45028,45028,"L-10-03","NORTH BARRIERE-EARLY SUMMER TIMING",NA,"SEL-10-03"
2013,"North Thompson","Hemp Creek","t3","Kamloops - Summer",7,6,4,"RELATIVE ABUNDANCE (TYPE-4)",7,7,7,NA,NA,3442,3442,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Lemieux Creek","t3","Kamloops - Summer",455,455,225,"RELATIVE ABUNDANCE (TYPE-3)",455,455,455,NA,NA,46640,46640,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Lion Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46772,46772,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Mann Creek","t3","Kamloops - Summer",4,4,2,"RELATIVE ABUNDANCE (TYPE-4)",4,4,4,NA,NA,46670,46670,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","North Thompson River","t3","Kamloops - Summer",19024,18978,8461,"RELATIVE ABUNDANCE (TYPE-3)",19024,19024,19024,NA,NA,46580,46580,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"North Thompson","Raft River","t3","Kamloops - Summer",16394,16368,9045,"RELATIVE ABUNDANCE (TYPE-3)",16394,16394,16394,NA,NA,46710,46710,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
2013,"Quesnel","Bear Beach - Shore","t3","Quesnel - Summer",130,127,61,"RELATIVE ABUNDANCE (TYPE-4)",130,130,130,NA,NA,3364,3364,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Betty Frank's - Shore","t3","Quesnel - Summer",135,131,63,"RELATIVE ABUNDANCE (TYPE-4)",135,135,135,NA,NA,3365,3365,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Big Slide - Shore","t3","Quesnel - Summer",992,966,466,"RELATIVE ABUNDANCE (TYPE-3)",992,992,992,NA,NA,3342,3342,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Bill Miner Cr. - Shore","t3","Quesnel - Summer",373,363,175,"RELATIVE ABUNDANCE (TYPE-4)",373,373,373,NA,NA,3344,3344,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Bill Miner Creek","t3","Quesnel - Summer",81,79,38,"RELATIVE ABUNDANCE (TYPE-4)",81,81,81,NA,NA,45070,45070,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Blue Lead Cr. - Shore","t3","Quesnel - Summer",1130,1100,530,"RELATIVE ABUNDANCE (TYPE-3)",1130,1130,1130,NA,NA,3346,3346,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Blue Lead Creek","t3","Quesnel - Summer",1174,1143,551,"RELATIVE ABUNDANCE (TYPE-3)",1174,1174,1174,NA,NA,45073,45073,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Bouldery Cr. - Shore","t3","Quesnel - Summer",1321,1286,620,"RELATIVE ABUNDANCE (TYPE-3)",1321,1321,1321,NA,NA,3347,3347,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Bowling Point","t3","Quesnel - Summer",385,375,181,"RELATIVE ABUNDANCE (TYPE-3)",385,385,385,NA,NA,3366,3366,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Cameron Creek","t3","Quesnel - Summer",1256,1254,736,"RELATIVE ABUNDANCE (TYPE-4)",1256,1256,1256,NA,NA,45061,45061,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Cariboo River, lower","t3","Middle Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46883,NA,NA,NA,NA,NA
2013,"Quesnel","Cariboo River, upper","t3","Cariboo - Summer",4822,4822,2285,"RELATIVE ABUNDANCE (TYPE-4)",4822,4822,4822,NA,NA,3443,NA,NA,NA,NA,NA
2013,"Quesnel","Deception Point","t3","Quesnel - Summer",7918,7871,4648,"RELATIVE ABUNDANCE (TYPE-3)",7918,7918,7918,NA,NA,45077,45077,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Devoe Creek - Shore","t3","Quesnel - Summer",828,806,389,"RELATIVE ABUNDANCE (TYPE-3)",828,828,828,NA,NA,3367,3367,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Frank Creek (Cariboo)","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Quesnel","Goose Point - Shore","t3","Quesnel - Summer",511,497,240,"RELATIVE ABUNDANCE (TYPE-3)",511,511,511,NA,NA,3368,3368,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Grain Cr. - Shore","t3","Quesnel - Summer",614,598,289,"RELATIVE ABUNDANCE (TYPE-3)",614,614,614,NA,NA,3371,3371,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Grain Creek","t3","Quesnel - Summer",221,215,103,"RELATIVE ABUNDANCE (TYPE-4)",221,221,221,NA,NA,45055,45055,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Hazeltine Creek","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45039,45039,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Horsefly Channel","t3","Quesnel - Summer",8670,8670,3414,"TRUE ABUNDANCE (TYPE-1)",8670,8670,8670,NA,NA,45100,45100,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Horsefly River","t3","Quesnel - Summer",69937,68095,32835,"RELATIVE ABUNDANCE (TYPE-3)",69937,69937,69937,NA,NA,46893,46893,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Isaiah Creek","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45064,45064,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Junction Creek","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,3079,3079,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Keithley Creek (Cariboo)","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Quesnel","Lester Shore","t3","Quesnel - Summer",52,51,24,"RELATIVE ABUNDANCE (TYPE-4)",52,52,52,NA,NA,3372,3372,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Little Horsefly River","t3","Quesnel - Summer",2632,2564,1274,"RELATIVE ABUNDANCE (TYPE-3)",2632,2632,2632,NA,NA,46903,46903,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Little River (Cariboo)","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Quesnel","Long Cr. - Shore","t3","Quesnel - Summer",1026,999,482,"RELATIVE ABUNDANCE (TYPE-3)",1026,1026,1026,NA,NA,3376,3376,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Lynx Cr. - Shore","t3","Quesnel - Summer",292,284,137,"RELATIVE ABUNDANCE (TYPE-3)",292,292,292,NA,NA,3355,3355,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Lynx Creek","t3","Quesnel - Summer",142,138,66,"RELATIVE ABUNDANCE (TYPE-3)",142,142,142,NA,NA,45069,45069,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","McKinley Creek, lower","t3","Quesnel - Summer",11903,11874,7273,"RELATIVE ABUNDANCE (TYPE-3)",11903,11903,11903,NA,NA,45043,45043,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","McKinley Creek, upper","t3","Quesnel - Summer",2642,2636,1614,"RELATIVE ABUNDANCE (TYPE-4)",2642,2642,2642,NA,NA,45098,45098,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Mitchell River","t3","Quesnel - Summer",60782,60697,35626,"RELATIVE ABUNDANCE (TYPE-3)",60782,60782,60782,NA,NA,46913,46913,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Moffat Creek","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45042,45042,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Penfold Creek","t3","Quesnel - Summer",176,176,104,"RELATIVE ABUNDANCE (TYPE-4)",176,176,176,NA,NA,45060,45060,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Quesnel River","t3","Middle Fraser - Summer",135,131,63,"RELATIVE ABUNDANCE (TYPE-4)",135,135,135,NA,NA,46873,46873,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Roaring R. - Shore","t3","Quesnel - Summer",918,894,431,"RELATIVE ABUNDANCE (TYPE-3)",918,918,918,NA,NA,3381,3381,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Roaring River","t3","Quesnel - Summer",173,168,81,"RELATIVE ABUNDANCE (TYPE-4)",173,173,173,NA,NA,45063,45063,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Summit Creek","t3","Quesnel - Summer",914,890,440,"RELATIVE ABUNDANCE (TYPE-3)",914,914,914,NA,NA,45074,45074,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Wasko Creek","t3","Quesnel - Summer",1427,1389,670,"RELATIVE ABUNDANCE (TYPE-3)",1427,1427,1427,NA,NA,45065,45065,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
2013,"Quesnel","Watt Cr. - Shore","t3","Quesnel - Summer",218,212,102,"RELATIVE ABUNDANCE (TYPE-3)",218,218,218,NA,NA,3385,3385,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
