DataSet,Species,Year,CU_ID,CU_Name,DU_ID,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr,UseYear
Sk_SkeenaNass,Sockeye,2017,SEL-20-07,Lakelse,NA,12526.40076,12526.40076,12526.40076,12526.40076,17410.66315,17410.66315,1950,TRUE
Sk_SkeenaNass,Sockeye,2018,SEL-20-07,Lakelse,NA,10960.93593,10960.93593,10960.93593,10960.93593,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2019,SEL-20-07,Lakelse,NA,16261.2501,16261.2501,16261.2501,16261.2501,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2020,SEL-20-07,Lakelse,NA,1236.67892,1236.67892,1236.67892,1236.67892,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2021,SEL-20-07,Lakelse,NA,10801.89218,10801.89218,10801.89218,10801.89218,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2022,SEL-20-07,Lakelse,NA,18966.31747,18966.31747,18966.31747,18966.31747,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1975,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1976,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1977,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1978,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1979,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,7390.472447,7390.472447,1950,TRUE
Sk_SkeenaNass,Sockeye,1980,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,19199.43117,19199.43117,1950,TRUE
Sk_SkeenaNass,Sockeye,1981,SER-20,Lower Nass Sea & River Type,NA,NA,NA,NA,NA,24811.91503,24811.91503,1950,TRUE
Sk_SkeenaNass,Sockeye,1982,SER-20,Lower Nass Sea & River Type,NA,2700.87816,2700.87816,2700.87816,2700.87816,12151.27158,12151.27158,1950,TRUE
Sk_SkeenaNass,Sockeye,1983,SER-20,Lower Nass Sea & River Type,NA,5401.75632,5401.75632,5401.75632,5401.75632,4360.741484,4360.741484,1950,TRUE
Sk_SkeenaNass,Sockeye,1984,SER-20,Lower Nass Sea & River Type,NA,15665.09333,15665.09333,15665.09333,15665.09333,4696.035756,4696.035756,1950,TRUE
Sk_SkeenaNass,Sockeye,1985,SER-20,Lower Nass Sea & River Type,NA,16205.26896,16205.26896,16205.26896,16205.26896,6375.347678,6375.347678,1950,TRUE
Sk_SkeenaNass,Sockeye,1986,SER-20,Lower Nass Sea & River Type,NA,2700.87816,2700.87816,2700.87816,2700.87816,4350.12508,4350.12508,1950,TRUE
Sk_SkeenaNass,Sockeye,1987,SER-20,Lower Nass Sea & River Type,NA,2700.87816,2700.87816,2700.87816,2700.87816,2587.608855,2587.608855,1950,TRUE
Sk_SkeenaNass,Sockeye,1988,SER-20,Lower Nass Sea & River Type,NA,2700.87816,2700.87816,2700.87816,2700.87816,2004.014525,2004.014525,1950,TRUE
Sk_SkeenaNass,Sockeye,1989,SER-20,Lower Nass Sea & River Type,NA,3511.141608,3511.141608,3511.141608,3511.141608,2333.025668,2333.025668,1950,TRUE
Sk_SkeenaNass,Sockeye,1990,SER-20,Lower Nass Sea & River Type,NA,1431.465425,1431.465425,1431.465425,1431.465425,4871.327408,4871.327408,1950,TRUE
Sk_SkeenaNass,Sockeye,1991,SER-20,Lower Nass Sea & River Type,NA,1431.465425,1431.465425,1431.465425,1431.465425,23347.35084,23347.35084,1950,TRUE
Sk_SkeenaNass,Sockeye,1992,SER-20,Lower Nass Sea & River Type,NA,810.2634479,810.2634479,810.2634479,810.2634479,8571.494054,8571.494054,1950,TRUE
Sk_SkeenaNass,Sockeye,1993,SER-20,Lower Nass Sea & River Type,NA,1080.351264,1080.351264,1080.351264,1080.351264,47155.04222,47155.04222,1950,TRUE
Sk_SkeenaNass,Sockeye,1994,SER-20,Lower Nass Sea & River Type,NA,7096.9901,7096.9901,7096.9901,7096.9901,13990.37309,13990.37309,1950,TRUE
Sk_SkeenaNass,Sockeye,1995,SER-20,Lower Nass Sea & River Type,NA,4861.580688,4861.580688,4861.580688,4861.580688,34802.37429,34802.37429,1950,TRUE
Sk_SkeenaNass,Sockeye,1996,SER-20,Lower Nass Sea & River Type,NA,3700.385026,3700.385026,3700.385026,3700.385026,10305.61813,10305.61813,1950,TRUE
Sk_SkeenaNass,Sockeye,1997,SER-20,Lower Nass Sea & River Type,NA,15479.78822,15479.78822,15479.78822,15479.78822,19760.84167,19760.84167,1950,TRUE
Sk_SkeenaNass,Sockeye,1998,SER-20,Lower Nass Sea & River Type,NA,10447.86936,10447.86936,10447.86936,10447.86936,1516.656136,1516.656136,1950,TRUE
Sk_SkeenaNass,Sockeye,1999,SER-20,Lower Nass Sea & River Type,NA,8303.001014,8303.001014,8303.001014,8303.001014,24986.2693,24986.2693,1950,TRUE
Sk_SkeenaNass,Sockeye,2000,SER-20,Lower Nass Sea & River Type,NA,2512.253041,2512.253041,2512.253041,2512.253041,12608.38467,12608.38467,1950,TRUE
Sk_SkeenaNass,Sockeye,2001,SER-20,Lower Nass Sea & River Type,NA,5595.404804,5595.404804,5595.404804,5595.404804,15729.21257,15729.21257,1950,TRUE
Sk_SkeenaNass,Sockeye,2002,SER-20,Lower Nass Sea & River Type,NA,899.3924272,899.3924272,899.3924272,899.3924272,15734.60211,15734.60211,1950,TRUE
Sk_SkeenaNass,Sockeye,2003,SER-20,Lower Nass Sea & River Type,NA,5866.307363,5866.307363,5866.307363,5866.307363,39741.36316,39741.36316,1950,TRUE
Sk_SkeenaNass,Sockeye,2004,SER-20,Lower Nass Sea & River Type,NA,2298.447314,2298.447314,2298.447314,2298.447314,23117.77202,23117.77202,1950,TRUE
Sk_SkeenaNass,Sockeye,2005,SER-20,Lower Nass Sea & River Type,NA,7073.5999,7073.5999,7073.5999,7073.5999,36705.33875,36705.33875,1950,TRUE
Sk_SkeenaNass,Sockeye,2006,SER-20,Lower Nass Sea & River Type,NA,2808.913286,2808.913286,2808.913286,2808.913286,18744.61214,18744.61214,1950,TRUE
Sk_SkeenaNass,Sockeye,2007,SER-20,Lower Nass Sea & River Type,NA,18212.02143,18212.02143,18212.02143,18212.02143,62787.53582,62787.53582,1950,TRUE
Sk_SkeenaNass,Sockeye,2008,SER-20,Lower Nass Sea & River Type,NA,12197.16577,12197.16577,12197.16577,12197.16577,45730.70873,45730.70873,1950,TRUE
Sk_SkeenaNass,Sockeye,2009,SER-20,Lower Nass Sea & River Type,NA,17531.40013,17531.40013,17531.40013,17531.40013,71845.24275,71845.24275,1950,TRUE
Sk_SkeenaNass,Sockeye,2010,SER-20,Lower Nass Sea & River Type,NA,6860.230526,6860.230526,6860.230526,6860.230526,16676.38946,16676.38946,1950,TRUE
Sk_SkeenaNass,Sockeye,2011,SER-20,Lower Nass Sea & River Type,NA,34950.8522,34950.8522,34950.8522,34950.8522,119634.2997,119634.2997,1950,TRUE
Sk_SkeenaNass,Sockeye,2012,SER-20,Lower Nass Sea & River Type,NA,19934.36279,19934.36279,19934.36279,19934.36279,57855.80303,57855.80303,1950,TRUE
Sk_SkeenaNass,Sockeye,2013,SER-20,Lower Nass Sea & River Type,NA,26636.28213,26636.28213,26636.28213,26636.28213,18627.56106,18627.56106,1950,TRUE
Sk_SkeenaNass,Sockeye,2014,SER-20,Lower Nass Sea & River Type,NA,20236.43095,20236.43095,20236.43095,20236.43095,34796.23245,34796.23245,1950,TRUE
Sk_SkeenaNass,Sockeye,2015,SER-20,Lower Nass Sea & River Type,NA,54633.8236,54633.8236,54633.8236,54633.8236,122102.6965,122102.6965,1950,TRUE
Sk_SkeenaNass,Sockeye,2016,SER-20,Lower Nass Sea & River Type,NA,22282.24482,22282.24482,22282.24482,22282.24482,35943.94764,35943.94764,1950,TRUE
Sk_SkeenaNass,Sockeye,2017,SER-20,Lower Nass Sea & River Type,NA,14147.1998,14147.1998,14147.1998,14147.1998,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2018,SER-20,Lower Nass Sea & River Type,NA,40005.4073,40005.4073,40005.4073,40005.4073,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2019,SER-20,Lower Nass Sea & River Type,NA,67192.44686,67192.44686,67192.44686,67192.44686,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2020,SER-20,Lower Nass Sea & River Type,NA,20656.31617,20656.31617,20656.31617,20656.31617,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2021,SER-20,Lower Nass Sea & River Type,NA,22684.67566,22684.67566,22684.67566,22684.67566,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2022,SER-20,Lower Nass Sea & River Type,NA,20272.79147,20272.79147,20272.79147,20272.79147,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1950,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1951,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1952,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1953,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1954,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1955,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1956,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1957,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,1668.39175,1668.39175,1950,TRUE
Sk_SkeenaNass,Sockeye,1958,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,1664.23355,1664.23355,1950,TRUE
Sk_SkeenaNass,Sockeye,1959,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,1587.149735,1587.149735,1950,TRUE
Sk_SkeenaNass,Sockeye,1960,SEL-20-08,Mcdonell,NA,1500,1500,1500,1500,4455.371111,4455.371111,1950,TRUE
Sk_SkeenaNass,Sockeye,1961,SEL-20-08,Mcdonell,NA,1500,1500,1500,1500,9020.752464,9020.752464,1950,TRUE
Sk_SkeenaNass,Sockeye,1962,SEL-20-08,Mcdonell,NA,1000,1000,1000,1000,5832.40203,5832.40203,1950,TRUE
Sk_SkeenaNass,Sockeye,1963,SEL-20-08,Mcdonell,NA,1600,1600,1600,1600,4485.714903,4485.714903,1950,TRUE
Sk_SkeenaNass,Sockeye,1964,SEL-20-08,Mcdonell,NA,1000,1000,1000,1000,4383.387482,4383.387482,1950,TRUE
Sk_SkeenaNass,Sockeye,1965,SEL-20-08,Mcdonell,NA,6000,6000,6000,6000,3537.406543,3537.406543,1950,TRUE
Sk_SkeenaNass,Sockeye,1966,SEL-20-08,Mcdonell,NA,8000,8000,8000,8000,3629.245639,3629.245639,1950,TRUE
Sk_SkeenaNass,Sockeye,1967,SEL-20-08,Mcdonell,NA,400,400,400,400,2618.019621,2618.019621,1950,TRUE
Sk_SkeenaNass,Sockeye,1968,SEL-20-08,Mcdonell,NA,5000,5000,5000,5000,3740.077027,3740.077027,1950,TRUE
Sk_SkeenaNass,Sockeye,1969,SEL-20-08,Mcdonell,NA,1944,1944,1944,1944,5205.410465,5205.410465,1950,TRUE
Sk_SkeenaNass,Sockeye,1970,SEL-20-08,Mcdonell,NA,3000,3000,3000,3000,2849.414977,2849.414977,1950,TRUE
Sk_SkeenaNass,Sockeye,1971,SEL-20-08,Mcdonell,NA,2600,2600,2600,2600,946.401185,946.401185,1950,TRUE
Sk_SkeenaNass,Sockeye,1972,SEL-20-08,Mcdonell,NA,1200,1200,1200,1200,1247.835612,1247.835612,1950,TRUE
Sk_SkeenaNass,Sockeye,1973,SEL-20-08,Mcdonell,NA,4000,4000,4000,4000,6260.90185,6260.90185,1950,TRUE
Sk_SkeenaNass,Sockeye,1974,SEL-20-08,Mcdonell,NA,3600,3600,3600,3600,6505.253027,6505.253027,1950,TRUE
Sk_SkeenaNass,Sockeye,1975,SEL-20-08,Mcdonell,NA,200,200,200,200,2284.899579,2284.899579,1950,TRUE
Sk_SkeenaNass,Sockeye,1976,SEL-20-08,Mcdonell,NA,700,700,700,700,2392.176864,2392.176864,1950,TRUE
Sk_SkeenaNass,Sockeye,1977,SEL-20-08,Mcdonell,NA,1200,1200,1200,1200,3186.363857,3186.363857,1950,TRUE
Sk_SkeenaNass,Sockeye,1978,SEL-20-08,Mcdonell,NA,8000,8000,8000,8000,7096.062262,7096.062262,1950,TRUE
Sk_SkeenaNass,Sockeye,1979,SEL-20-08,Mcdonell,NA,2200,2200,2200,2200,5825.817878,5825.817878,1950,TRUE
Sk_SkeenaNass,Sockeye,1980,SEL-20-08,Mcdonell,NA,280,280,280,280,2235.966954,2235.966954,1950,TRUE
Sk_SkeenaNass,Sockeye,1981,SEL-20-08,Mcdonell,NA,3000,3000,3000,3000,4892.895434,4892.895434,1950,TRUE
Sk_SkeenaNass,Sockeye,1982,SEL-20-08,Mcdonell,NA,2000,2000,2000,2000,7137.595353,7137.595353,1950,TRUE
Sk_SkeenaNass,Sockeye,1983,SEL-20-08,Mcdonell,NA,10000,10000,10000,10000,6940.536023,6940.536023,1950,TRUE
Sk_SkeenaNass,Sockeye,1984,SEL-20-08,Mcdonell,NA,1000,1000,1000,1000,5881.964284,5881.964284,1950,TRUE
Sk_SkeenaNass,Sockeye,1985,SEL-20-08,Mcdonell,NA,1200,1200,1200,1200,4750.045275,4750.045275,1950,TRUE
Sk_SkeenaNass,Sockeye,1986,SEL-20-08,Mcdonell,NA,6000,6000,6000,6000,3099.373673,3099.373673,1950,TRUE
Sk_SkeenaNass,Sockeye,1987,SEL-20-08,Mcdonell,NA,6000,6000,6000,6000,9797.332559,9797.332559,1950,TRUE
Sk_SkeenaNass,Sockeye,1988,SEL-20-08,Mcdonell,NA,4000,4000,4000,4000,20797.87849,20797.87849,1950,TRUE
Sk_SkeenaNass,Sockeye,1989,SEL-20-08,Mcdonell,NA,3500,3500,3500,3500,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1990,SEL-20-08,Mcdonell,NA,3000,3000,3000,3000,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1991,SEL-20-08,Mcdonell,NA,1200,1200,1200,1200,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1992,SEL-20-08,Mcdonell,NA,10000,10000,10000,10000,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1993,SEL-20-08,Mcdonell,NA,15000,15000,15000,15000,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1994,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1995,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1996,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1997,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1998,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1999,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,9265.706449,9265.706449,1950,TRUE
Sk_SkeenaNass,Sockeye,2000,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,7356.137754,7356.137754,1950,TRUE
Sk_SkeenaNass,Sockeye,2001,SEL-20-08,Mcdonell,NA,NA,NA,NA,NA,7159.952159,7159.952159,1950,TRUE
Sk_SkeenaNass,Sockeye,2002,SEL-20-08,Mcdonell,NA,7072,7072,7072,7072,6057.91184,6057.91184,1950,TRUE
Sk_SkeenaNass,Sockeye,2003,SEL-20-08,Mcdonell,NA,9106,9106,9106,9106,2761.511972,2761.511972,1950,TRUE
Sk_SkeenaNass,Sockeye,2004,SEL-20-08,Mcdonell,NA,6000.334821,6000.334821,6000.334821,6000.334821,2486.120593,2486.120593,1950,TRUE
Sk_SkeenaNass,Sockeye,2005,SEL-20-08,Mcdonell,NA,5886.623673,5886.623673,5886.623673,5886.623673,3905.775003,3905.775003,1950,TRUE
Sk_SkeenaNass,Sockeye,2006,SEL-20-08,Mcdonell,NA,5478.5225,5478.5225,5478.5225,5478.5225,4280.117412,4280.117412,1950,TRUE
Sk_SkeenaNass,Sockeye,2007,SEL-20-08,Mcdonell,NA,3900.707525,3900.707525,3900.707525,3900.707525,4409.021531,4409.021531,1950,TRUE
Sk_SkeenaNass,Sockeye,2008,SEL-20-08,Mcdonell,NA,326.6666667,326.6666667,326.6666667,326.6666667,4031.10133,4031.10133,1950,TRUE
Sk_SkeenaNass,Sockeye,2009,SEL-20-08,Mcdonell,NA,3736.287202,3736.287202,3736.287202,3736.287202,4170.259049,4170.259049,1950,TRUE
Sk_SkeenaNass,Sockeye,2010,SEL-20-08,Mcdonell,NA,3836.458333,3836.458333,3836.458333,3836.458333,9917.2906,9917.2906,1950,TRUE
Sk_SkeenaNass,Sockeye,2011,SEL-20-08,Mcdonell,NA,3718.579893,3718.579893,3718.579893,3718.579893,12251.9453,12251.9453,1950,TRUE
Sk_SkeenaNass,Sockeye,2012,SEL-20-08,Mcdonell,NA,3940,3940,3940,3940,9172.183561,9172.183561,1950,TRUE
Sk_SkeenaNass,Sockeye,2013,SEL-20-08,Mcdonell,NA,3320,3320,3320,3320,5643.003187,5643.003187,1950,TRUE
Sk_SkeenaNass,Sockeye,2014,SEL-20-08,Mcdonell,NA,4220,4220,4220,4220,4295.718458,4295.718458,1950,TRUE
Sk_SkeenaNass,Sockeye,2015,SEL-20-08,Mcdonell,NA,14567.88763,14567.88763,14567.88763,14567.88763,2383.106567,2383.106567,1950,TRUE
Sk_SkeenaNass,Sockeye,2016,SEL-20-08,Mcdonell,NA,8924.226641,8924.226641,8924.226641,8924.226641,3291.479876,3291.479876,1950,TRUE
Sk_SkeenaNass,Sockeye,2017,SEL-20-08,Mcdonell,NA,7097.367332,7097.367332,7097.367332,7097.367332,5080.353539,5080.353539,1950,TRUE
Sk_SkeenaNass,Sockeye,2018,SEL-20-08,Mcdonell,NA,3417.083333,3417.083333,3417.083333,3417.083333,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2019,SEL-20-08,Mcdonell,NA,4167.547043,4167.547043,4167.547043,4167.547043,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2020,SEL-20-08,Mcdonell,NA,258,258,258,258,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2021,SEL-20-08,Mcdonell,NA,5448,5448,5448,5448,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2022,SEL-20-08,Mcdonell,NA,4730,4730,4730,4730,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1968,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1969,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1970,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1971,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1972,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1973,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1974,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1975,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1976,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1977,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1978,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1979,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,492997.9453,492997.9453,1950,TRUE
Sk_SkeenaNass,Sockeye,1980,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,418629.0795,418629.0795,1950,TRUE
Sk_SkeenaNass,Sockeye,1981,SEL-24-05,Meziadin,NA,NA,NA,NA,NA,415404.3175,415404.3175,1950,TRUE
Sk_SkeenaNass,Sockeye,1982,SEL-24-05,Meziadin,NA,250000,250000,250000,250000,312031.9393,312031.9393,1950,TRUE
Sk_SkeenaNass,Sockeye,1983,SEL-24-05,Meziadin,NA,170000,170000,170000,170000,360459.8394,360459.8394,1950,TRUE
Sk_SkeenaNass,Sockeye,1984,SEL-24-05,Meziadin,NA,140000,140000,140000,140000,152822.5759,152822.5759,1950,TRUE
Sk_SkeenaNass,Sockeye,1985,SEL-24-05,Meziadin,NA,288663,288663,288663,288663,284767.0952,284767.0952,1950,TRUE
Sk_SkeenaNass,Sockeye,1986,SEL-24-05,Meziadin,NA,115543,115543,115543,115543,511068.7027,511068.7027,1950,TRUE
Sk_SkeenaNass,Sockeye,1987,SEL-24-05,Meziadin,NA,143989,143989,143989,143989,1295792.447,1295792.447,1950,TRUE
Sk_SkeenaNass,Sockeye,1988,SEL-24-05,Meziadin,NA,116984,116984,116984,116984,1707763.221,1707763.221,1950,TRUE
Sk_SkeenaNass,Sockeye,1989,SEL-24-05,Meziadin,NA,50000,50000,50000,50000,888166.8891,888166.8891,1950,TRUE
Sk_SkeenaNass,Sockeye,1990,SEL-24-05,Meziadin,NA,120954,120954,120954,120954,473856.7623,473856.7623,1950,TRUE
Sk_SkeenaNass,Sockeye,1991,SEL-24-05,Meziadin,NA,250000,250000,250000,250000,1236211.373,1236211.373,1950,TRUE
Sk_SkeenaNass,Sockeye,1992,SEL-24-05,Meziadin,NA,592118,592118,592118,592118,401191.1465,401191.1465,1950,TRUE
Sk_SkeenaNass,Sockeye,1993,SEL-24-05,Meziadin,NA,4.00E+05,4.00E+05,4.00E+05,4.00E+05,513246.1213,513246.1213,1950,TRUE
Sk_SkeenaNass,Sockeye,1994,SEL-24-05,Meziadin,NA,158010,158010,158010,158010,666975.7286,666975.7286,1950,TRUE
Sk_SkeenaNass,Sockeye,1995,SEL-24-05,Meziadin,NA,205853,205853,205853,205853,554674.5656,554674.5656,1950,TRUE
Sk_SkeenaNass,Sockeye,1996,SEL-24-05,Meziadin,NA,182082,182082,182082,182082,287521.8197,287521.8197,1950,TRUE
Sk_SkeenaNass,Sockeye,1997,SEL-24-05,Meziadin,NA,158687,158687,158687,158687,801465.5049,801465.5049,1950,TRUE
Sk_SkeenaNass,Sockeye,1998,SEL-24-05,Meziadin,NA,163925,163925,163925,163925,1164385.358,1164385.358,1950,TRUE
Sk_SkeenaNass,Sockeye,1999,SEL-24-05,Meziadin,NA,180350,180350,180350,180350,684244.549,684244.549,1950,TRUE
Sk_SkeenaNass,Sockeye,2000,SEL-24-05,Meziadin,NA,137042,137042,137042,137042,593170.6905,593170.6905,1950,TRUE
Sk_SkeenaNass,Sockeye,2001,SEL-24-05,Meziadin,NA,116192,116192,116192,116192,431506.4025,431506.4025,1950,TRUE
Sk_SkeenaNass,Sockeye,2002,SEL-24-05,Meziadin,NA,332442,332442,332442,332442,377188.1134,377188.1134,1950,TRUE
Sk_SkeenaNass,Sockeye,2003,SEL-24-05,Meziadin,NA,196852,196852,196852,196852,242601.6957,242601.6957,1950,TRUE
Sk_SkeenaNass,Sockeye,2004,SEL-24-05,Meziadin,NA,140923,140923,140923,140923,383420.2707,383420.2707,1950,TRUE
Sk_SkeenaNass,Sockeye,2005,SEL-24-05,Meziadin,NA,142858,142858,142858,142858,283368.3078,283368.3078,1950,TRUE
Sk_SkeenaNass,Sockeye,2006,SEL-24-05,Meziadin,NA,146954,146954,146954,146954,329914.9163,329914.9163,1950,TRUE
Sk_SkeenaNass,Sockeye,2007,SEL-24-05,Meziadin,NA,104308,104308,104308,104308,377892.3784,377892.3784,1950,TRUE
Sk_SkeenaNass,Sockeye,2008,SEL-24-05,Meziadin,NA,150383,150383,150383,150383,314211.1107,314211.1107,1950,TRUE
Sk_SkeenaNass,Sockeye,2009,SEL-24-05,Meziadin,NA,168404,168404,168404,168404,389476.1525,389476.1525,1950,TRUE
Sk_SkeenaNass,Sockeye,2010,SEL-24-05,Meziadin,NA,159120,159120,159120,159120,279480.2789,279480.2789,1950,TRUE
Sk_SkeenaNass,Sockeye,2011,SEL-24-05,Meziadin,NA,167524,167524,167524,167524,340575.7085,340575.7085,1950,TRUE
Sk_SkeenaNass,Sockeye,2012,SEL-24-05,Meziadin,NA,144923,144923,144923,144923,143667.2248,143667.2248,1950,TRUE
Sk_SkeenaNass,Sockeye,2013,SEL-24-05,Meziadin,NA,170376,170376,170376,170376,125170.4396,125170.4396,1950,TRUE
Sk_SkeenaNass,Sockeye,2014,SEL-24-05,Meziadin,NA,144920,144920,144920,144920,126472.323,126472.323,1950,TRUE
Sk_SkeenaNass,Sockeye,2015,SEL-24-05,Meziadin,NA,185917,185917,185917,185917,192130.4442,192130.4442,1950,TRUE
Sk_SkeenaNass,Sockeye,2016,SEL-24-05,Meziadin,NA,109868,109868,109868,109868,222352.9187,222352.9187,1950,TRUE
Sk_SkeenaNass,Sockeye,2017,SEL-24-05,Meziadin,NA,119088,119088,119088,119088,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2018,SEL-24-05,Meziadin,NA,96827,96827,96827,96827,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2019,SEL-24-05,Meziadin,NA,88128,88128,88128,88128,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2020,SEL-24-05,Meziadin,NA,126468,126468,126468,126468,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2021,SEL-24-05,Meziadin,NA,273955,273955,273955,273955,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,2022,SEL-24-05,Meziadin,NA,343765,343765,343765,343765,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1950,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1951,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1952,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1953,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1954,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1955,SEL-21-07,Morice,NA,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_SkeenaNass,Sockeye,1956,SEL-21-07,Morice,NA,NA,NA,NA,NA,11477.8743,11477.8743,1950,TRUE
