"","Year","CU_ID","Species","Stock","Label","Metric","Compare","LBM","UBM","Value","Status"
"5236",2013,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5237",2014,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5238",2015,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5239",2016,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5240",2017,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5241",2018,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5242",2010,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5243",2011,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5244",2012,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5245",2013,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5246",2014,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5247",2015,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5248",2016,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5249",2017,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5250",2018,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5251",2010,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5252",2011,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5253",2012,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5254",2013,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5255",2014,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5256",2015,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5257",2016,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5258",2017,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5259",2018,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5260",2010,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5261",2011,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5262",2012,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5263",2013,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5264",2014,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5265",2015,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5266",2016,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5267",2017,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5268",2018,"CO-47","Coho","Lower Fraser","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5269",2010,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5270",2011,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5271",2012,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5272",2013,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5273",2014,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5274",2015,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5275",2016,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5276",2017,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5277",2018,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5278",2010,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5279",2011,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5280",2012,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5281",2013,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5282",2014,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5283",2015,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5284",2016,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5285",2017,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5286",2018,"CO-47","Coho","Lower Fraser","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5287",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5288",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5289",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5290",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5291",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5292",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5293",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5294",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5295",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5296",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5297",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5298",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5299",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5300",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5301",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5302",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5303",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5304",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5305",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5306",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5307",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5308",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5309",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5310",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5311",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5312",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5313",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5314",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5315",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5316",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5317",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5318",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5319",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5320",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5321",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5322",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5323",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5324",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5325",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5326",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5327",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5328",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5329",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5330",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5331",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5332",2010,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5333",2011,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5334",2012,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5335",2013,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5336",2014,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5337",2015,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5338",2016,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5339",2017,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5340",2018,"SEL-01-01","Sockeye","Osoyoos","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5341",2010,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5342",2011,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5343",2012,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5344",2013,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5345",2014,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5346",2015,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5347",2016,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5348",2017,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5349",2018,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5350",2010,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5351",2011,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5352",2012,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5353",2013,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5354",2014,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5355",2015,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5356",2016,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5357",2017,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5358",2018,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5359",2010,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5360",2011,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5361",2012,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5362",2013,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5363",2014,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5364",2015,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5365",2016,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5366",2017,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5367",2018,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5368",2010,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5369",2011,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5370",2012,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5371",2013,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5372",2014,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5373",2015,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5374",2016,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5375",2017,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5376",2018,"SEL-11-01","Sockeye","Fulmore","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5377",2010,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5378",2011,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5379",2012,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5380",2013,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5381",2014,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5382",2015,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5383",2016,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5384",2017,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5385",2018,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5386",2010,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5387",2011,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5388",2012,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5389",2013,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5390",2014,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5391",2015,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5392",2016,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5393",2017,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5394",2018,"SEL-11-01","Sockeye","Fulmore","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5395",2010,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5396",2011,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5397",2012,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5398",2013,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5399",2014,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5400",2015,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5401",2016,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5402",2017,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5403",2018,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5404",2010,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5405",2011,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5406",2012,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5407",2013,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5408",2014,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5409",2015,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5410",2016,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5411",2017,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5412",2018,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5413",2010,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5414",2011,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5415",2012,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5416",2013,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5417",2014,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5418",2015,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5419",2016,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5420",2017,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5421",2018,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"5422",2010,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5423",2011,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5424",2012,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5425",2013,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5426",2014,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5427",2015,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5428",2016,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5429",2017,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5430",2018,"SEL-11-02","Sockeye","Heydon","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"5431",2010,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5432",2011,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5433",2012,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5434",2013,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5435",2014,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5436",2015,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5437",2016,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5438",2017,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5439",2018,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"5440",2010,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5441",2011,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5442",2012,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5443",2013,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5444",2014,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5445",2015,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5446",2016,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5447",2017,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5448",2018,"SEL-11-02","Sockeye","Heydon","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"5449",2010,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5450",2011,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5451",2012,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5452",2013,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5453",2014,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5454",2015,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5455",2016,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5456",2017,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5457",2018,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"5458",2010,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5459",2011,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5460",2012,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5461",2013,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5462",2014,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5463",2015,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5464",2016,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"5465",2017,"SEL-11-03","Sockeye","Kakweiken","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
