"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"30316",2014,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30317",2015,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30318",2015,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30319",2016,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30320",2016,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30321",2017,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30322",2017,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30323",2018,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30324",2018,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30325",2019,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30326",2019,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30327",2020,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30328",2020,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30329",2021,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30330",2021,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30331",2022,"CO-07","Coho","Lower Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30332",2022,"CO-07","Coho","Lower Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30333",1995,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,NA,NA
"30334",1995,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30335",1996,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,NA,NA
"30336",1996,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30337",1997,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,NA,NA
"30338",1997,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30339",1998,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,NA,NA
"30340",1998,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30341",1999,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,NA,NA
"30342",1999,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30343",2000,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30344",2000,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30345",2001,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30346",2001,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30347",2002,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30348",2002,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30349",2003,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30350",2003,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30351",2004,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30352",2004,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30353",2005,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30354",2005,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30355",2006,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30356",2006,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30357",2007,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30358",2007,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30359",2008,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30360",2008,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30361",2009,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30362",2009,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30363",2010,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30364",2010,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30365",2011,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30366",2011,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30367",2012,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30368",2012,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30369",2013,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30370",2013,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,"Amber",NA
"30371",2014,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30372",2014,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30373",2015,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30374",2015,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30375",2016,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30376",2016,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30377",2017,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30378",2017,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30379",2018,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30380",2018,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30381",2019,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30382",2019,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30383",2020,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30384",2020,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30385",2021,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30386",2021,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30387",2022,"CO-48","Coho","Middle Fraser","RapidStatus",NA,NA,NA,NA,"Green","High"
"30388",2022,"CO-48","Coho","Middle Fraser","IntStatus",NA,NA,NA,NA,NA,NA
"30389",1995,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30390",1995,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30391",1996,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30392",1996,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30393",1997,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30394",1997,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30395",1998,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30396",1998,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30397",1999,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30398",1999,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30399",2000,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30400",2000,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30401",2001,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30402",2001,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30403",2002,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30404",2002,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30405",2003,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30406",2003,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30407",2004,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30408",2004,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30409",2005,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30410",2005,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30411",2006,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30412",2006,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30413",2007,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30414",2007,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30415",2008,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30416",2008,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30417",2009,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30418",2009,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30419",2010,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30420",2010,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30421",2011,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30422",2011,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30423",2012,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30424",2012,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30425",2013,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30426",2013,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,"AmberGreen",NA
"30427",2014,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30428",2014,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30429",2015,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30430",2015,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30431",2016,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30432",2016,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30433",2017,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30434",2017,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30435",2018,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30436",2018,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30437",2019,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30438",2019,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30439",2020,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30440",2020,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30441",2021,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30442",2021,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30443",2022,"CO-09","Coho","North Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30444",2022,"CO-09","Coho","North Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30445",1995,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30446",1995,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30447",1996,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30448",1996,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30449",1997,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30450",1997,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30451",1998,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30452",1998,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30453",1999,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,NA,NA
"30454",1999,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30455",2000,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30456",2000,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30457",2001,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30458",2001,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30459",2002,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30460",2002,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30461",2003,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30462",2003,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30463",2004,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30464",2004,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30465",2005,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30466",2005,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30467",2006,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30468",2006,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30469",2007,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30470",2007,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30471",2008,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30472",2008,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30473",2009,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30474",2009,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30475",2010,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30476",2010,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30477",2011,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30478",2011,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30479",2012,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30480",2012,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30481",2013,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30482",2013,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,"Amber",NA
"30483",2014,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30484",2014,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30485",2015,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30486",2015,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30487",2016,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30488",2016,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30489",2017,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30490",2017,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30491",2018,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30492",2018,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30493",2019,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30494",2019,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30495",2020,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30496",2020,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30497",2021,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30498",2021,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30499",2022,"CO-08","Coho","South Thompson","RapidStatus",NA,NA,NA,NA,"Green","High"
"30500",2022,"CO-08","Coho","South Thompson","IntStatus",NA,NA,NA,NA,NA,NA
"30501",1995,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30502",1995,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30503",1997,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30504",1997,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30505",1999,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30506",1999,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30507",2001,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30508",2001,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30509",2003,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30510",2003,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30511",2005,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30512",2005,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30513",2007,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30514",2007,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30515",2009,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,NA,NA
"30516",2009,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30517",2011,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Amber","Low"
"30518",2011,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30519",2013,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Amber","Low"
"30520",2013,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30521",2015,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Red","Moderate"
"30522",2015,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30523",2017,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Red","Moderate"
"30524",2017,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30525",2019,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Amber","Low"
"30526",2019,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30527",2021,"PKO-01","Pink","Fraser Pink","RapidStatus",NA,NA,NA,NA,"Amber","Low"
"30528",2021,"PKO-01","Pink","Fraser Pink","IntStatus",NA,NA,NA,NA,NA,NA
"30529",1995,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30530",1995,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30531",1996,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30532",1996,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30533",1997,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30534",1997,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30535",1998,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30536",1998,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30537",1999,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30538",1999,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30539",2000,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30540",2000,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30541",2001,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30542",2001,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30543",2002,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30544",2002,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30545",2003,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30546",2003,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30547",2004,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30548",2004,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30549",2005,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30550",2005,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30551",2006,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30552",2006,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30553",2007,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30554",2007,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30555",2008,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30556",2008,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30557",2009,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30558",2009,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30559",2010,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30560",2010,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30561",2011,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30562",2011,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30563",2012,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30564",2012,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30565",2013,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30566",2013,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30567",2014,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30568",2014,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30569",2015,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30570",2015,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30571",2016,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30572",2016,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30573",2017,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30574",2017,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30575",2018,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30576",2018,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30577",2019,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Green","High"
"30578",2019,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30579",2020,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30580",2020,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30581",2021,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30582",2021,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30583",2022,"SEL-20-01","Sockeye","Alastair","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30584",2022,"SEL-20-01","Sockeye","Alastair","IntStatus",NA,NA,NA,NA,NA,NA
"30585",1995,"SEL-06-01","Sockeye","Anderson_Seton_ES","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30586",1995,"SEL-06-01","Sockeye","Anderson_Seton_ES","IntStatus",NA,NA,NA,NA,NA,NA
"30587",1996,"SEL-06-01","Sockeye","Anderson_Seton_ES","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30588",1996,"SEL-06-01","Sockeye","Anderson_Seton_ES","IntStatus",NA,NA,NA,NA,NA,NA
"30589",1997,"SEL-06-01","Sockeye","Anderson_Seton_ES","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30590",1997,"SEL-06-01","Sockeye","Anderson_Seton_ES","IntStatus",NA,NA,NA,NA,NA,NA
"30591",1998,"SEL-06-01","Sockeye","Anderson_Seton_ES","RapidStatus",NA,NA,NA,NA,"Amber","High"
"30592",1998,"SEL-06-01","Sockeye","Anderson_Seton_ES","IntStatus",NA,NA,NA,NA,NA,NA
