"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","RelAbd","AbsAbd","NumStdMetrics"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2004,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2005,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2006,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2007,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2008,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2009,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2010,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2011,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2012,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2013,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2014,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2015,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2016,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2017,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2018,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-11","Chinook","Middle Fraser River_SU_1.3",2019,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-12","Chinook","Upper Fraser River_SP_1.3",1995,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",1996,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",1997,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",1998,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",1999,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2000,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2001,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2002,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2003,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2004,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2005,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2006,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2007,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2008,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2009,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2010,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2011,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2012,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2013,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2014,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2015,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2016,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2017,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2018,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-12","Chinook","Upper Fraser River_SP_1.3",2019,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-13","Chinook","South Thompson_SU_0.3",2003,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-13","Chinook","South Thompson_SU_0.3",2004,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-13","Chinook","South Thompson_SU_0.3",2005,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-13","Chinook","South Thompson_SU_0.3",2006,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-13","Chinook","South Thompson_SU_0.3",2007,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-13","Chinook","South Thompson_SU_0.3",2008,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2009,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2010,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2011,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2012,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2013,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2014,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2015,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2016,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2017,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2018,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-13","Chinook","South Thompson_SU_0.3",2019,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",1995,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",1996,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",1997,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",1998,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",1999,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2000,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2001,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2002,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2003,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2004,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2005,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2006,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2007,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2008,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2009,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2010,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2011,"Rel_Idx",NA,NA,"Amber","Amber",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2012,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2013,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2014,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2015,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2016,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2017,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2018,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-14","Chinook","South Thompson_SU_1.3",2019,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-15","Chinook","Shuswap River_SU_0.3",1995,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",1996,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",1997,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",1998,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",1999,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2000,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2001,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2002,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2003,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2004,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2005,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2006,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2007,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2008,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2009,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2010,"Abs_Abd",NA,"Green","Green","Amber",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2011,"Abs_Abd",NA,"Green","Green","Amber",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2012,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2013,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2014,"Abs_Abd",NA,"Green","Green","Amber",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2015,"Abs_Abd",NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2016,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2017,"Abs_Abd",NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2018,"Abs_Abd",NA,"Green","Green","Amber",NA,NA,NA,"Green",NA,"Green",4
"CK-15","Chinook","Shuswap River_SU_0.3",2019,"Abs_Abd",NA,"Green","Green","Amber",NA,NA,NA,"Green",NA,"Green",4
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2009,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2010,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2011,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2012,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2013,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2014,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2015,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2016,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2017,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2018,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2",2019,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-17","Chinook","Lower Thompson_SP_1.2",1995,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",1996,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",1997,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",1998,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",1999,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2000,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2001,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2002,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2003,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2004,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2005,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2006,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2007,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2008,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2009,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2010,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2011,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2012,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2013,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2014,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2015,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2016,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2017,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2018,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-17","Chinook","Lower Thompson_SP_1.2",2019,"Rel_Idx",NA,NA,"Amber","Green",NA,NA,NA,NA,NA,NA,2
"CK-18","Chinook","North Thompson_SP_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-18","Chinook","North Thompson_SP_1.3",2006,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2007,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2008,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2009,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2010,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2011,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2012,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2013,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2014,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2015,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2016,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2017,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2018,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-18","Chinook","North Thompson_SP_1.3",2019,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
